10107,0.018516,-0.012452,0.002585,-0.009118,0.015928,0.012493,-0.004627,0.012024,-0.007043,0.006476,0.018323,0.005597,-0.003591,-0.004805,0.006156,-0.010077,-0.016723,0.019596,0.015593,0.028208,-0.014759,0.024379,0.032917,-0.001221,0.020734,0.001416,0.026157,-0.022576,0.001464,-0.005414,0.008927,0.010143,0.002991,-0.015271,-0.031613,-0.043116,-0.016502,0.012495,-0.070459,0.024213,0.066539,-0.047919,0.036715,-0.025095,-0.028267,-0.067773,0.068384,-0.045302,-0.094838,0.142169,-0.14739,0.082337,-0.042096,0.016453,-0.037559,-0.009975,0.090896,-0.009573,0.062551,-0.041061,0.070341,-0.015727
14593,0.022816,-0.009722,0.007968,-0.004703,0.016086,0.021241,0.002261,0.021364,-0.013503,-0.004286,0.012527,0.011071,-0.006777,0.00357,0.004816,-0.002882,-0.029405,0.028289,0.020932,-0.001449,-0.044339,-0.002746,0.033014,0.008154,0.011697,-0.01356,0.00475,-0.006033,0.023748,-0.007121,0.000246,-0.018311,0.014483,-0.010259,-0.022635,-0.0475,-0.033872,0.015864,-0.065368,-0.000585,0.093101,-0.031759,0.046385,-0.032437,-0.01328,-0.079092,0.072022,-0.034731,-0.098755,0.119808,-0.128647,0.04397,-0.02448,-0.007662,-0.063486,-0.021244,0.100325,-0.005509,0.052623,-0.041402,0.028538,-0.002041
84788,0.027151,-0.012139,0.014886,0.002092,-0.007809,0.004799,-0.009411,0.004323,-0.011558,-0.003969,0.00855,-0.00704,0.01463,-0.0024,-0.001526,-0.012172,-0.017888,0.013624,0.002563,0.006825,0.073791,-0.00225,0.022687,-0.004781,0.005079,0.014169,0.026274,0.007915,0.004277,-0.00469,-0.006977,0.009743,0.00675,-0.007889,-0.026534,-0.041356,-0.018191,0.003472,-0.048136,-0.000292,0.037266,-0.02301,0.035013,-0.026217,-0.011923,-0.052854,0.050655,-0.037509,-0.079221,0.064648,-0.053698,0.070266,0.012258,0.027831,-0.018523,0.030735,0.019587,-0.027968,0.036933,-0.028325,0.033604,-0.007246
13407,0.022071,-0.005291,0.018834,0.002164,0.010138,0.014311,-0.001099,0.017656,-0.012843,0.009541,0.002804,0.001668,-0.003151,-0.000542,-0.007049,-0.008282,-0.014087,0.01359,0.024978,-0.061372,-0.036367,0.011292,0.027621,0.001334,0.003522,0.007019,0.003438,-0.027551,0.017231,0.011293,0.004879,0.016902,-0.001423,-0.01338,-0.020505,-0.045009,-0.019679,0.002185,-0.037779,0.014335,0.020627,-0.053706,0.031578,-0.034366,-0.022034,-0.064001,0.051269,-0.044615,-0.092634,0.10235,-0.14253,0.023355,-0.016464,0.041984,-0.022203,-0.010886,0.086968,-0.029631,0.045644,-0.0401,0.058422,0.005122
14542,0.0227,-0.004907,0.024657,-0.000624,0.00788,0.011045,0.006973,0.006645,-0.005802,0.005815,0.008685,0.019763,0.002709,0.001044,0.000471,-0.013413,-0.02237,0.013014,0.004179,-0.001913,-0.014844,0.036054,-0.026159,0.000802,0.019334,0.002032,0.019909,7.3e-05,0.006283,-0.002378,0.004014,-0.000704,0.004619,-0.005594,-0.021763,-0.042771,-0.023312,0.003407,-0.053898,0.016114,0.037168,-0.034353,0.033644,-0.048669,-0.01564,-0.063809,0.053333,-0.05075,-0.082688,0.094017,-0.111008,0.032712,-0.020539,0.016858,-0.038528,-0.014641,0.073669,-0.028181,0.053751,-0.043934,0.032511,0.013943
90319,0.021868,-0.005231,0.026654,-0.001932,0.007118,0.010498,0.006459,0.007747,-0.006555,0.006018,0.007615,0.020246,0.001845,0.001295,0.00035,-0.012474,-0.02349,0.01311,0.004274,-0.001682,-0.014764,0.034772,-0.025084,0.000443,0.020691,0.002127,0.019978,0.000928,0.005675,-0.00345,0.003528,0.000467,0.003574,-0.005168,-0.022103,-0.042873,-0.023622,0.002994,-0.054313,0.01848,0.035147,-0.035057,0.032802,-0.048379,-0.014467,-0.061702,0.048841,-0.050401,-0.082046,0.092412,-0.116342,0.041995,-0.024033,0.018769,-0.039094,-0.013181,0.071984,-0.025124,0.055645,-0.045283,0.03247,0.013644
22111,0.000686,-0.011578,-0.001248,0.006107,-0.000138,0.002966,-0.00227,0.004412,0.005628,0.003344,0.008095,0.006545,0.00067,-0.006833,0.001889,-0.001414,0.002899,0.005042,0.006956,-0.001196,-0.00991,0.008732,0.009523,0.015765,-0.002987,-0.010682,-0.000198,0.000856,-0.005922,-0.006619,0.000267,-0.006594,-0.001341,-0.003827,0.010514,-0.020476,-0.008636,-0.006706,-0.031737,-0.033353,0.041196,-0.031638,0.05819,-0.010245,0.000141,-0.039358,0.038112,-0.069472,-0.048483,0.070808,-0.053317,0.074412,-0.011933,-0.05861,-0.056356,-0.072984,0.072341,0.001846,0.06005,-0.026942,0.079977,-0.014134
55976,0.000842,-0.008828,-0.002036,-0.009265,-0.003432,0.010331,-0.00835,-0.004296,0.002589,-0.007747,0.005378,-0.00811,0.00548,0.004412,-0.002498,-0.012434,0.013028,0.006387,-0.006089,0.005954,-0.017928,-0.001922,0.008751,0.01336,-0.00428,0.001204,-0.010305,0.001302,0.003899,0.013725,0.003832,0.01476,-0.0163,8.5e-05,0.007562,-0.019059,-0.016592,-0.005333,-0.029706,-0.024638,0.076152,-0.02563,0.034187,-0.007279,0.011301,-0.000597,0.022448,-0.044745,-0.090711,0.096588,-0.06433,0.117085,0.027838,-0.021129,-0.045877,0.00272,0.006563,-0.048944,0.003839,-0.002185,0.051196,-0.01363
47896,0.012123,-0.013112,-0.000795,-0.017001,0.007801,0.003651,-0.009968,0.008304,0.011662,-0.014986,0.003877,0.006922,-0.009841,-0.001169,-0.001024,-0.024828,-0.008412,0.018178,-0.001488,0.012367,-0.025977,0.007631,0.014396,0.017001,0.000145,-0.003197,0.004155,0.001888,0.0,-0.00087,-0.003046,-0.01324,0.013639,0.0,-0.012219,-0.026876,-0.044643,0.00301,-0.041614,-0.043339,0.046594,-0.037525,0.024709,-0.049061,-0.05168,-0.135455,0.077697,-0.047071,-0.08243,0.180125,-0.149649,0.061114,-0.105269,0.016808,-0.021102,-0.053533,0.118942,0.037318,0.069661,-0.071239,0.026007,-0.037112
92611,0.017137,-0.007953,-0.002162,-0.002643,0.017118,0.00693,0.002691,0.008051,0.003686,0.019128,0.005756,0.018661,0.012653,0.002943,-0.006638,-0.00736,-0.016146,0.005751,0.009909,0.016353,-0.044378,0.009248,0.013695,-0.003684,0.001134,-0.001477,0.01603,-0.009952,0.017162,0.001253,0.013934,0.004327,0.009991,-0.00872,-0.012485,-0.047986,-0.052266,-0.006316,-0.03846,0.009722,0.058154,-0.034316,0.046088,-0.037727,-0.013907,-0.071762,0.067025,-0.052848,-0.074415,0.098388,-0.135472,0.038682,-0.059599,0.025391,-0.035599,-0.07553,0.138426,0.046917,0.043887,-0.043344,0.024821,-0.026877
18163,-0.01193,-0.006726,0.001387,-0.006191,0.004263,0.010938,0.000969,0.00734,-0.001521,0.010185,0.000873,0.002697,-0.002532,0.001745,-0.004545,0.0012,0.004395,0.002705,-0.007697,0.007117,-0.01056,0.003932,0.004396,0.009152,0.002602,-0.008337,0.000714,-0.015931,-0.005718,0.012232,0.009443,-0.010068,0.004565,0.009088,0.000948,-0.026835,-0.015166,-0.010459,-0.055426,-0.002379,0.055904,-0.011626,0.053567,-0.023052,0.000247,-0.04603,0.038687,-0.074326,-0.087373,0.12009,-0.04883,0.08977,-0.006681,-0.056364,-0.075792,-0.046178,0.057011,-0.022756,0.064011,0.025983,0.043841,-0.043478
83443,0.008344,-0.009676,0.003581,-0.004714,0.00031,0.01177,-0.008878,0.008075,-0.005603,0.005194,0.006043,0.002046,-0.00682,0.00398,-0.000697,-0.010986,-0.019439,0.007103,0.002098,0.015056,-0.01514,-0.004277,0.007205,0.015861,0.004199,-0.009712,-0.001187,0.000969,0.000484,-0.004265,0.001457,-0.000132,0.010892,-0.004668,0.005084,-0.033314,-0.016419,-0.009126,-0.038832,-0.006404,0.054716,-0.040528,0.043341,-0.040852,-0.014261,-0.062385,0.049707,-0.039905,-0.095921,0.116099,-0.094857,0.055296,-0.08081,0.01299,-0.026448,-0.046631,0.099118,0.012739,0.019006,-0.023056,0.019593,-0.001911
91233,0.016076,-0.009756,0.002663,-0.003386,0.017621,0.013111,0.006697,0.012983,-0.014498,0.011621,0.019252,0.01049,-0.005345,0.007393,0.002066,-0.004031,-0.024408,0.014251,0.000156,0.012925,-0.026259,0.027157,0.014175,-0.002431,0.002985,-0.006984,0.010031,0.001938,0.009791,0.005028,0.015216,0.000851,0.009729,-0.000319,-0.01379,-0.044245,-0.067084,-0.016012,-0.041001,0.015499,0.056813,-0.048054,0.035479,-0.038464,-0.012795,-0.087105,0.070837,-0.038529,-0.10476,0.118054,-0.127255,0.009463,-0.041828,-0.003422,-0.069249,-0.038407,0.166109,0.081875,0.026123,-0.059009,0.022613,-0.04616
92655,-0.005034,-0.01012,0.006942,-0.006037,0.021084,-0.005678,0.003093,-0.031444,0.008361,0.028345,0.014608,-0.007548,0.006902,0.0002,-0.003759,-0.022207,-0.02978,0.006266,-0.010389,-0.006787,-0.030358,0.005762,0.024889,0.05302,-0.011057,-0.011078,-0.007572,0.0131,0.04364,-0.004218,-0.011317,0.011246,0.010492,-0.010416,-0.002317,-0.078426,-0.051838,-0.001481,-0.034525,0.004096,0.071188,-0.042877,0.107192,-0.022321,0.003216,-0.036742,0.023991,-0.007929,-0.098531,0.090691,-0.172769,0.085229,-0.111211,0.012623,-0.0601,-0.056779,0.127989,0.066834,0.08913,-0.050668,0.03642,-0.007561
59328,0.016541,-0.012163,-0.002829,-0.016686,0.000679,0.005596,-0.006071,0.011028,-0.002685,-0.008245,0.012216,-0.001006,0.01594,0.036003,0.009405,0.081333,-0.040602,0.024661,-0.014559,0.002111,-0.038213,0.007665,0.016144,0.02872,0.001188,-0.015949,0.005604,0.015364,0.000742,-0.000296,-0.002521,-0.016798,0.014666,-0.024736,-0.01696,-0.040099,-0.032869,-0.001339,-0.06404,-0.005553,0.047911,-0.037986,0.048419,-0.029312,-0.020892,-0.08822,0.061554,-0.042979,-0.118467,0.195213,-0.180415,0.122618,-0.049321,-0.035077,-0.002394,0.081824,0.056878,-0.021756,0.083496,-0.057076,0.059576,-0.024689
65875,-0.0057,-0.010647,-0.002152,-0.011117,0.001846,-0.004103,0.002379,0.002712,-0.00186,0.001016,0.009645,0.007709,0.00316,0.002653,0.000496,-0.003801,-0.006138,0.013187,-0.019275,-0.002856,0.001348,-0.023385,0.004134,0.014411,0.005243,0.008412,0.005005,-0.025731,-0.007838,0.007213,-0.002387,-0.010255,0.005353,-0.002233,0.001894,-0.003608,-0.015003,0.00035,-0.036402,-0.016346,0.058346,-0.028262,0.043447,-0.016518,-0.005073,-0.018287,0.012359,-0.029901,-0.066205,0.058008,-0.058704,0.065111,0.000184,-0.012887,-0.033943,-0.028764,-0.006361,-0.001,0.072087,-0.014382,0.0379,-0.018989
66093,-0.00563,0.005147,0.001024,0.003836,0.003057,-0.00127,-0.005928,-0.012186,-0.000262,-0.005776,0.004225,0.009203,0.003648,0.0135,-0.010502,-0.003365,-0.006494,0.008628,-0.039658,0.010256,0.005076,-0.017544,0.018128,0.004783,0.016662,0.00026,-0.002861,-0.004434,-0.003406,0.007098,-0.001566,0.000261,0.004705,0.004423,-0.001554,-0.01297,-0.018397,-0.006693,-0.036927,-0.014274,0.05565,-0.023669,0.051791,-0.026192,-0.004034,-0.063192,0.033439,-0.037099,-0.09241,0.100223,-0.077169,0.060673,-0.026378,-0.05175,-0.086677,-0.059051,0.049309,0.011036,0.077465,-0.024837,0.01307,-0.035726
66181,0.005861,-0.003323,0.004705,-0.006547,0.014964,0.01533,-0.004307,-0.003925,-0.002373,0.007989,0.018834,0.013504,0.004484,-0.000215,0.00322,-0.007062,-0.003491,0.011549,0.000684,-0.005256,-0.020147,0.015081,0.014944,0.013234,0.003066,-0.006448,0.013949,0.004281,-0.000207,0.003187,0.011017,-0.004448,-0.00123,0.013873,-0.006801,-0.022989,-0.009679,-0.008847,-0.04484,-0.030659,0.055545,-0.008698,0.057647,-0.026008,-0.02683,-0.07899,0.072413,-0.050111,-0.104749,0.079123,-0.197938,0.052619,-0.10372,0.03534,-0.055732,0.067302,0.137508,-0.016024,0.073999,-0.023872,0.029126,-0.047884
22752,0.011985,-0.008583,0.004274,-0.026626,-0.006726,0.008804,0.001678,-0.000223,0.004692,0.017903,-0.003933,-0.002303,-0.010993,-0.003557,-0.012158,-0.029133,0.001396,0.001742,0.011478,-0.008482,-0.012254,0.022238,0.011679,-0.028633,-0.001748,-0.007003,0.006817,-0.004786,-0.02346,-0.015375,0.008296,-0.002299,-0.005578,0.005976,-0.001818,-0.012266,-0.013033,-0.004111,-0.023268,-0.019467,0.062827,-0.027529,0.048528,-0.016753,0.0076,-0.039416,0.038754,-0.033772,-0.060568,0.039087,-0.08899,0.065218,-0.038265,-0.012565,0.008907,-0.069507,0.03991,-0.01202,0.077836,-0.02448,0.072773,-0.00013
17778,0.007865,-0.009075,0.003111,-0.003848,0.000847,0.012014,-0.008967,0.007849,-0.006268,0.005412,0.005707,0.00135,-0.006725,0.005983,-0.00083,-0.012238,-0.019336,0.007131,0.001417,0.016417,-0.017556,-0.003381,0.007648,0.015393,0.004279,-0.009245,-0.001581,0.001231,0.000646,-0.007331,0.005093,-0.001408,0.012524,-0.005459,0.003879,-0.029871,-0.015577,-0.011277,-0.036022,-0.011269,0.049836,-0.032623,0.038899,-0.034113,-0.013035,-0.06719,0.046744,-0.037656,-0.068908,0.0625,-0.072664,0.045702,-0.085453,0.02103,-0.0166,-0.067403,0.112875,0.013737,0.019708,-0.028863,0.021986,-0.007375
11308,-0.006504,-0.005456,-0.000366,-0.007682,0.001843,0.018215,0.003433,0.010805,-0.002316,0.0125,0.002116,0.002112,0.004039,0.007696,0.003819,-0.002594,-0.003467,-0.008177,0.0,0.032451,-0.007815,0.003082,0.004438,0.00017,0.002379,0.00339,0.009461,-0.002678,-0.003021,0.003366,0.005704,-0.007006,0.004032,-0.000837,0.006865,-0.024613,-0.014152,-0.003805,-0.046354,-0.026215,0.045429,0.002504,0.051017,-0.036999,-0.026084,-0.061527,0.034709,-0.027022,-0.096725,0.036472,-0.066227,0.042422,-0.049385,-0.067336,-0.084389,-0.019321,0.05032,0.054753,0.064408,-0.033416,0.051156,-0.016667
59408,0.011925,-0.020763,-0.001433,-0.0066,0.01011,0.001716,-0.008279,0.009211,0.007416,-0.018403,0.001442,-0.000288,-0.012965,0.002919,-0.006985,-0.016999,-0.020573,0.011872,-0.006919,0.014238,-0.019415,0.004264,0.019715,0.032421,-0.001152,-0.001731,0.002311,0.002306,0.004314,-0.000286,-0.001719,-0.016643,0.013131,0.003744,-0.01406,-0.047439,-0.050413,-0.014479,-0.048972,-0.021627,0.030526,-0.055158,0.023063,-0.05037,-0.039955,-0.147024,0.076607,-0.039814,-0.09528,0.177962,-0.153973,0.075342,-0.05414,0.019721,-0.07217,-0.080834,0.163164,0.003329,0.076777,-0.049296,0.02037,-0.036751
21936,-0.001021,-0.005365,-0.001284,-0.003344,0.008,-0.004352,0.015428,-0.002026,0.016747,0.014974,-0.001475,-0.002463,-0.004196,-0.003718,0.012939,-0.021862,0.008538,-0.050299,-0.014683,-0.003459,0.004586,0.00725,0.004799,0.012736,0.002358,-0.005489,-0.006307,0.007405,-0.009189,-0.021463,-0.011373,-0.005204,-0.002478,-0.010489,-0.003626,-0.029395,-0.021344,0.023283,-0.017857,-0.019941,0.043687,-0.016629,0.061225,-0.025824,-0.012408,-0.03598,0.024585,-0.069963,-0.066832,0.089607,-0.077346,0.065606,0.006219,-0.059951,-0.046351,-0.017925,0.042471,0.001683,0.067227,-0.026772,0.057282,-0.000918
26403,0.024684,-0.011471,-0.005802,0.000343,-0.002059,-0.00392,-0.00145,-0.005117,0.009174,-0.006061,0.005543,-0.005444,-0.005335,0.003135,-0.012569,-0.014909,-0.02984,0.018175,-0.016694,0.012862,0.003628,0.021763,0.02413,-0.023216,0.009408,-0.011773,0.011133,-0.011081,0.005957,-0.006697,-0.009652,-0.002867,0.015524,-0.006582,-0.009974,-0.042887,-0.036238,-0.037679,-0.043126,-0.003304,0.019805,-0.029422,0.023444,-0.043632,0.011318,-0.094734,0.068136,-0.053382,-0.129846,0.116654,-0.073254,-0.015577,-0.050572,0.069032,-0.09428,-0.002559,0.144123,0.0266,0.045964,-0.085042,0.03527,-0.032064
13856,-0.006219,-0.001399,0.003834,-0.015718,0.005149,0.000668,-0.001929,0.014867,0.002344,0.017172,0.002945,0.011819,0.004248,0.010715,0.001883,-0.005117,-0.005423,0.002111,-0.004985,0.014817,-0.012584,0.00345,0.004982,0.007541,0.000208,0.007206,0.001995,0.002883,0.0,0.00267,0.00355,-0.009456,-0.000481,-0.002542,0.004753,-0.022009,-0.010796,0.006237,-0.039513,-0.031825,0.042036,-0.014537,0.050229,-0.023422,-0.006083,-0.051727,0.030578,-0.032727,-0.11106,0.104994,-0.112672,0.129366,-0.053242,-0.029606,-0.114283,0.012027,0.082335,-0.011771,0.068978,0.001663,0.041674,-0.042875
76076,0.016889,-0.016316,0.003569,-0.006485,0.000632,-0.004209,-0.004015,0.017823,-0.003752,0.004603,0.021662,-0.000612,-0.004488,0.005328,-0.001223,-0.003061,-0.02825,0.00632,-0.015072,0.004038,-0.026884,0.012182,0.023426,0.01743,0.004954,-0.014787,0.018762,0.00532,0.016283,-0.052273,-0.007396,-0.00809,-0.006439,0.012098,-0.011846,-0.049573,-0.028636,-0.013571,-0.050285,-0.002747,0.031054,-0.027447,0.033716,-0.043972,0.00278,-0.043347,0.055848,-0.075599,-0.103914,0.133735,-0.10441,0.0531,0.045634,0.015894,-0.055953,-0.02809,0.115607,-0.024093,0.07725,-0.043371,0.03864,-0.02505
