permno,weight
1.0,4.1700163586180842e-19
2.0,6.086741745266708e-19
3.0,0.006634394763072872
4.0,3.5661695177633147e-19
5.0,1.567848346506977e-19
6.0,2.854340605810805e-19
7.0,1.8180214229651335e-19
8.0,2.4076676741656963e-19
9.0,3.0424449399928544e-19
10.0,1.88568535130888e-19
11.0,2.031054186648181e-19
12.0,2.3248699084793575e-19
13.0,2.392067598325322e-19
14.0,8.062072521543371e-20
15.0,3.1490598590630805e-19
16.0,2.963332234134123e-19
17.0,3.0582528715683155e-19
18.0,2.5354915625999497e-19
19.0,1.7288245168990253e-19
20.0,3.2025319856693905e-19
21.0,8.050526548124101e-20
22.0,3.09713725446188e-19
23.0,2.7933412012652155e-19
24.0,3.638075990267076e-19
25.0,0.043925921683066006
26.0,1.2502244490252575e-19
27.0,0.06356995442671166
28.0,2.793434268681237e-19
29.0,1.9551003352559312e-19
30.0,1.5794493610479285e-19
31.0,4.04995027298191e-19
32.0,0.028464887179270048
33.0,2.2010433736295324e-19
34.0,0.0154402065431083
35.0,2.2794724745901797e-19
36.0,2.7278277480126854e-19
37.0,1.1818218460164184e-19
38.0,3.101854739218118e-19
39.0,3.3317876207201688e-19
40.0,2.8335684827131063e-19
41.0,4.50478474401656e-19
42.0,2.0056825758969934e-19
43.0,2.3616538808243237e-19
44.0,4.0281344563569794e-19
45.0,0.03759427235004201
46.0,6.57687752741677e-20
47.0,4.742231360961566e-19
48.0,2.6798158142114533e-19
49.0,2.8185256067489226e-19
50.0,1.3591991016430638e-19
51.0,3.1521848925612497e-19
52.0,2.0991793272643004e-19
53.0,5.537685289430216e-19
54.0,1.804457428519771e-19
55.0,3.8284388253600205e-19
56.0,1.9372382719610812e-19
57.0,1.9794081590694901e-19
58.0,1.5226878212408449e-19
59.0,3.7237358608844555e-19
60.0,1.7202928173610254e-19
61.0,2.586685868670864e-19
62.0,5.284925499317951e-19
63.0,4.869229854421941e-19
64.0,2.3933594964329455e-19
65.0,4.967765337336169e-19
66.0,3.2796008009667884e-19
67.0,0.02254824334421125
68.0,1.766184631316832e-19
69.0,9.164370410481072e-20
70.0,1.7243881712833742e-19
71.0,3.0020643364203605e-19
72.0,5.155929692916627e-19
73.0,2.1245797365065902e-19
74.0,2.345805410695699e-19
75.0,4.2119443649786743e-19
76.0,0.04383410799858301
77.0,2.625283384814067e-19
78.0,3.595731113935278e-19
79.0,0.022215304671351903
80.0,4.375093928676433e-19
81.0,1.3559349019635134e-19
82.0,3.456697600691255e-19
83.0,4.24506433292292e-19
84.0,6.268078128583699e-19
85.0,2.881540696611317e-19
86.0,3.7932863635422375e-19
87.0,1.2365332847254913e-19
88.0,1.947245715224058e-19
89.0,6.030280627161006e-19
90.0,6.47598114733348e-20
91.0,3.2467412915732394e-19
92.0,2.952676522273532e-19
93.0,3.2215039368424514e-19
94.0,3.0743727250495624e-19
95.0,3.8077543341448117e-19
96.0,9.994961859888023e-20
97.0,3.2931225914960864e-19
98.0,2.18812875721567e-19
99.0,2.480930003960696e-19
100.0,2.2790998484381253e-19
101.0,2.995274843492942e-19
102.0,0.018056981421821605
103.0,3.042424670475177e-19
104.0,3.410774461637683e-19
105.0,3.902004533045776e-19
106.0,5.252850870918627e-19
107.0,1.3791731248636979e-19
108.0,1.637582204366393e-19
109.0,1.111693002955463e-19
110.0,4.53585892961759e-19
111.0,3.8458941284782584e-19
112.0,2.8430215127989883e-19
113.0,4.21372895417455e-19
114.0,1.7423622760215565e-19
115.0,6.257423888970764e-19
116.0,2.5294354919692745e-19
117.0,3.0015635745040756e-19
118.0,3.6563102698953166e-19
119.0,4.172386324234317e-19
120.0,3.6183521597242554e-19
121.0,1.5297983900858816e-19
122.0,4.660753952338112e-19
123.0,4.986173472861289e-19
124.0,5.03126573809985e-19
125.0,6.105650330248442e-19
126.0,1.648832807559463e-19
127.0,2.418851526210779e-19
128.0,3.6882722465545536e-19
129.0,3.592916575419365e-19
130.0,3.14327292066135e-19
131.0,9.71392736769688e-20
132.0,4.572398826779591e-19
133.0,2.54370025312753e-19
134.0,2.6112067113999233e-19
135.0,0.013129919710369082
136.0,0.002630596181414025
137.0,3.2499224586615367e-19
138.0,3.7740276859682636e-19
139.0,1.8044013095479134e-19
140.0,7.086976162546693e-20
141.0,3.027281011606376e-19
142.0,5.067497126243579e-19
143.0,4.397964907891668e-19
144.0,0.0368141234162044
145.0,2.2981750858443526e-19
146.0,2.598604313812682e-19
147.0,0.10961379539385674
148.0,3.601935680893626e-19
149.0,3.2749040616322347e-19
150.0,4.82853703769979e-19
151.0,3.8374203720354314e-19
152.0,4.546404331218517e-19
153.0,2.7259371997712873e-19
154.0,0.011077743985786143
155.0,5.977292977252461e-19
156.0,1.8188863698799883e-19
157.0,4.2927892479803854e-19
158.0,1.0398948280714954e-19
159.0,2.613156470491066e-19
160.0,3.2374814130305693e-19
161.0,2.0737377384302452e-19
162.0,1.6788679320125296e-19
163.0,3.0619168893878067e-19
164.0,2.1048371568074845e-19
165.0,1.9786966626466291e-19
166.0,3.3462930590731163e-19
167.0,3.090767998262447e-19
168.0,4.452098002780814e-19
169.0,0.1275090029561831
170.0,4.450191265364218e-19
171.0,3.7725986092001965e-19
172.0,8.138219352708561e-20
173.0,2.5171989852560723e-19
174.0,3.308462013299376e-19
175.0,0.020859135806104656
176.0,1.7827194114983309e-19
177.0,0.01205782162297981
178.0,6.111627710891035e-19
179.0,4.327019333340411e-19
180.0,5.567854452731939e-19
181.0,4.259104919905185e-19
182.0,1.6792524110174845e-19
183.0,2.6787170123769815e-19
184.0,4.054889595353004e-19
185.0,2.097287741090876e-19
186.0,2.434012397026623e-19
187.0,3.7660181724156553e-19
188.0,2.3943611489475877e-19
189.0,3.11572851397683e-19
190.0,2.7677948298670305e-19
191.0,8.949845494924238e-20
192.0,3.6987741633362584e-19
193.0,1.461009792115929e-19
194.0,3.1531278614409955e-19
195.0,4.318634273554202e-19
196.0,2.0073507758121509e-19
197.0,2.590174200658907e-19
198.0,1.3963893548591656e-19
199.0,4.248312978594346e-19
200.0,1.7467617067897052e-19
201.0,1.7356015585956762e-19
202.0,4.2681137834877497e-19
203.0,2.796854535735577e-19
204.0,0.010774909018125044
205.0,2.1863127251223546e-19
206.0,3.508688824293585e-19
207.0,6.904020040485355e-20
208.0,5.822487323997647e-19
209.0,0.03571558634394782
210.0,3.861367521154861e-19
211.0,4.041239197579006e-19
212.0,3.5024488768917136e-19
213.0,1.3385485152104197e-19
214.0,2.8588520285425266e-19
215.0,3.3044143672669626e-19
216.0,4.765260866993281e-19
217.0,2.818225638483865e-19
218.0,2.3663119576146913e-19
219.0,2.677384835275838e-19
220.0,2.9037839612812246e-19
221.0,3.3972926703039124e-19
222.0,1.2583823991071703e-19
223.0,0.0245720416835621
224.0,3.618660921291785e-19
225.0,2.595739478654879e-19
226.0,2.4173516071099673e-19
227.0,2.8829459459681226e-19
228.0,3.658245119220514e-19
229.0,1.2031450049816941e-19
230.0,1.1745742761614277e-19
231.0,2.1846654474986454e-19
232.0,1.8981993903943445e-19
233.0,2.63047331503597e-19
234.0,8.27403778916379e-20
235.0,5.1707480849629e-19
236.0,3.443714176502835e-19
