permno,weight
14593,0.003436585068226693
10107,0.0041367542571887515
84788,0.0034369727286160667
14542,0.0027745832014650076
13407,0.002282979324046657
90319,0.0025378572848417163
93436,0.001683253775500891
86580,0.002264188481032235
47896,0.0004746662755283886
55976,0.004382794507395976
92611,0.0036288304580976106
92655,0.0048020255438174205
83443,0.0024499338893310195
59408,-0.00030171462297976626
66181,0.0027492607747107594
91233,0.0024732814866021023
18163,0.005335627348162358
26403,0.0011646649478941498
15488,0.003071626099066102
75510,0.004266898866194775
89393,0.00543944952452977
90215,0.0042760576104663925
17778,0.002606934389725947
89525,0.0035082938703989695
11850,-0.0005055547802631995
10104,0.004088309775462451
76076,0.003802618008299703
11308,0.004318037316599826
62092,0.005704919358221038
65875,0.004395130531114842
50876,0.005384579676870984
49680,0.005208501218176985
59328,0.0023767280908066147
13856,0.005445930102582997
93002,0.002841338584947639
14541,0.000347102906594665
66093,0.0033180451885758567
13721,0.0041330532890610115
38703,-0.0007974554260412425
22752,0.005094552607729911
57665,0.0030583672962954957
43449,0.0031674361180022885
69032,0.00025106458537289003
15579,0.002567031844482313
91937,0.003975966629864364
24205,0.005187646448497017
92602,0.004517062350241217
78975,0.003664715495859914
10145,0.002016702306151998
77178,0.002220994252964584
70519,8.347700127292874e-05
61399,0.003069831463921835
59176,0.0006905159627844629
87447,0.003664187626958053
75186,-0.0007237035605252304
19393,0.004317028002776931
12308,0.004591116805278354
77702,0.00314153023656878
17830,0.00084148872867897
19561,-0.0015898771699908484
86868,-1.5355721789625916e-05
48725,0.002859836488721266
87267,0.0007841867670336526
61241,0.0028720274934415026
12490,0.0029561005298677197
13447,0.0039020002139795815
14008,0.0035428699694192317
88352,0.004670103701362237
14702,0.0018676824235148706
12060,-0.0012769937150104939
49154,0.003196797460215868
17005,0.0031119803127573065
18542,-9.183735561270543e-05
19350,0.00029890189490048555
17478,0.004240973084369702
22592,0.0030395342025312244
73139,0.0026799724140176553
16595,-0.0007626891338741577
86783,-0.00020536558751119635
21178,0.0035843935909717433
15826,0.00033715342976589006
13788,0.005120096268365862
19654,0.002133718578288673
89179,0.004782381351146909
13928,-0.0014082567775974373
60871,0.003471459566223678
66157,-0.0005256450527253812
77274,0.00391920369298507
18576,0.00060161646872982
44644,0.003535541680677305
13901,0.002899605941136247
60442,5.0988297250588314e-05
92221,-0.0002586362864828662
89006,0.004878919603734166
48486,0.0019921922567067932
92108,0.0017775655781477858
53613,0.002204986755785778
40539,0.0013496823876912628
71563,-0.0009744414632405058
12622,0.0006712329153563907
45751,0.0033542078724906415
12369,-0.0019072336011396655
89003,0.0029414877897939434
27959,0.005087223711088567
36468,0.004411547294702932
81055,-0.000852947793568372
10696,0.003067029084157026
39642,0.005590282038118914
82642,0.0028594758305755578
89626,0.0028578187451474483
64186,0.003586902117482076
48506,0.004159513562153393
62148,0.00212613967503147
18411,0.004847989967933674
56573,0.0030167699869658436
90993,0.003878822326652341
18729,0.004586422995553426
20189,0.0034857294766890575
18484,0.004445571918965419
88446,0.0026546603111750914
85631,0.0017169594844441518
77605,0.002577004533073669
79678,0.0038976273049589156
70578,0.0031332766679449007
64311,0.0016674083472543015
64936,0.005431357046063892
60628,0.0025749308315539936
20190,-0.0013058034931589097
24766,0.0032513298484009483
28222,0.0030919735695567733
22103,0.0012810703066954542
25785,-0.0021614869396783675
12052,0.002265442048252306
16140,0.002887222633670191
90664,0.004876753582993724
87842,-0.0006970069026657346
64390,0.003451541342419027
88860,0.0012379869979850012
91068,0.0021833230388095225
46886,0.0021143341905922554
17685,0.004055729848257749
18726,0.0036903217123972435
92203,0.0033736165868729576
92402,0.0038327645660291105
88360,0.002487805431471648
93096,0.004003850349246027
17942,0.004215262980004419
85913,-0.0007653638851283335
14295,0.001762116964673942
81774,-0.0040539416927400625
13628,0.0007988454303248152
93132,0.0034356987945330895
87432,0.004213628196335973
21776,0.0037102123705220376
77338,0.0038935017389069267
88031,0.003681387594597779
66800,-0.0015435004089531827
75825,-0.0019522181120810056
13511,0.0028048832934174923
76744,0.00449926637430473
88873,0.001427770146283789
13911,0.003770726117899413
77357,0.004347452104941134
15408,0.0029244020005728703
19285,0.001969981717438762
19788,0.0020343653474488603
49656,9.276308302967162e-05
17750,0.005971581037663546
10138,0.0010537075423925845
25582,0.0029098741846224126
86356,0.0034867243542523307
84769,0.002352818139084825
15850,0.0011798077295190616
20682,0.003932999166902433
82800,-0.0005106448220986806
21207,0.003034869986714355
18428,-9.311789519903649e-05
78987,0.0005038032008312544
11403,0.0036384862437296053
19751,-0.001960373352585794
79103,0.004052292947407996
24109,0.004720032925308208
19502,0.002157082891927015
75241,-0.0017859463479564484
89258,-0.0006474901342134218
61621,0.003282688023212489
86136,0.0034929461156648686
52038,0.0003964775940966009
14231,0.003989068391278624
12872,-0.0025195677053476374
20648,0.003950451980713836
23660,0.003542796284386136
22779,0.003821007947664796
86158,0.0019282073682838211
91556,0.0009490107293122403
81736,0.005215162561601033
11786,-0.002440280944544418
59459,0.0025978002197005043
12558,0.0002236658618520601
79323,0.001984030884856564
76201,0.0004554695352092296
16932,0.002733263614974146
14338,-0.00012160690178992568
92121,-0.0015002554424644575
17341,0.0040811049848360976
89269,0.00412819345132932
17144,0.005552656196396912
18911,0.001037828724048125
85348,0.003038883772702405
41355,0.0013093005490357114
19794,0.0005484475967813373
16851,0.0005781878250834164
11990,0.0018168247045192779
69796,0.0040959957558916495
19286,0.0034190159160289954
57904,0.0011223008151601973
20892,0.0002866317111514554
91152,0.0003194728641245277
84381,0.0030224097685599676
12448,0.0004580912183459094
16649,0.003786161093549146
40272,0.002212382753860094
86288,0.003396193112021012
22509,0.003336006842180812
23931,0.005381334222520774
10516,0.0018823470606206148
77037,0.0024872273203389384
80320,0.0032174986251059115
90199,0.000911890622493589
13210,0.00331835060328939
90601,0.002761862102476879
41080,0.001728420516076775
14970,0.0011111754528544055
27828,0.001482001816252053
38156,0.0013444416188677641
62498,0.005054677787255924
16968,0.002420155949516976
22293,0.0022408676407113053
72726,-0.0012775121170313312
18592,0.0013675973455224803
52476,0.002934436760381182
81061,0.0032122103880962084
38093,0.0030035832116202996
92614,0.005692949549432895
13356,-0.002768000693364079
16309,0.0010076006933063151
89070,0.002250970828731401
58683,-0.002688613857480777
14939,0.003483446797932679
18267,0.002449007525302215
77661,0.0008980298592605357
90880,-0.00046828434983877716
14579,0.0028263566982806645
83621,0.0031808773300528457
11618,0.0034375944679254367
18909,0.0033877493456580237
57568,0.004306552552243422
34746,-0.0012743126334090443
34817,-0.0009403041796701875
85269,-0.0030979326993202444
85257,0.002376786746035989
43350,0.001656040675754746
18485,0.0016882248968783163
44206,0.005881433934751131
90505,-0.0016336750181145194
14776,-0.0014422639100448809
23536,0.005777045532502207
34833,-0.0054656678544152525
76795,0.0019354823008838355
60506,0.002583176510552651
91926,-0.002765248945713275
12062,0.004049339439927222
45911,0.0021288181005897954
19084,-0.0005334254929797231
14714,0.0037912049393010873
15291,0.005808227440720389
43553,-6.65394864817597e-05
85914,-0.00033372109417337357
14988,0.004123730548873191
25232,-0.0015889100483799283
20196,-0.0019492864841290688
93246,0.002018309436931483
52708,0.0010941820232153756
11404,0.004996861335822851
80191,-0.002100309830784209
16655,0.0029473500562402807
79698,0.0027500385999207765
85663,-0.0016597205640478192
16087,0.002805516188178305
81540,0.0034625346321375283
13949,0.0027961655222712707
84723,0.0007352679646715632
12650,0.0009237984702426729
16600,0.00509728931820419
80924,0.0034415122508509974
16343,0.0031148258524144115
82775,0.0014034721677023058
28484,-0.0021356727956670734
87137,-0.0040803936571368925
14882,-0.0033838150428427143
90808,-0.0010381840775780652
76226,0.00022198619097254778
18579,0.004304680976446944
20339,-0.000111772816784367
13379,0.002117910965839471
77730,0.003465689985680261
80286,0.002738988893564304
19405,0.0020593394905609012
85753,0.004794174117509624
14763,0.004044331825253876
20972,0.0012604398102034693
90178,0.002323439868115429
15202,0.0020570644798521835
58246,-0.00031072665066777345
25953,0.001975489413123907
42906,-0.0016041238130191351
90455,0.0026514481991783707
13035,0.0019213886060155325
32870,0.005619695719691826
82651,0.0035798848691512035
21573,0.0022808985316050663
26825,0.005209805277272876
11674,0.003750070936369004
12449,0.0012418428805952893
81481,0.002054912275153444
15478,0.0030297300620106705
22517,0.0038016988714423155
80204,0.0018592509639779502
16692,0.0007287933886229218
15720,0.003518847476200268
10909,0.004197629893650196
24985,0.0053985966834470146
88281,0.004366371309117434
11891,-0.0029957056608196243
89508,0.0017953562337875842
29946,0.0037792616714824637
76230,0.0013990733141851944
64995,-0.0015123130001147619
75034,-0.0024435672574787065
52695,0.0024968695928499008
65541,0.0038306284471386256
35044,-0.0018650063091533867
46578,0.007567190582699726
23393,0.005885190097145986
13323,0.0008989391880140627
15585,0.002520398479059425
52090,0.005462643960343884
87717,0.003300489572716868
91041,-0.0018315733906447476
18886,0.0021624769910615874
82598,0.0027219936088742655
87445,0.001965684389717264
14889,-0.0018738935598676461
14983,0.0012148686451230533
81655,-0.0007814933563992306
88182,0.0002266926556787384
92322,0.0002993823607928853
92050,0.004560395508631771
14328,-0.008877766572967734
18835,-0.0015678858885338892
42200,0.004231068139066301
91849,0.0038287130904426587
23819,-0.004177674178030804
35554,-0.0004804664098992209
13688,0.0012553358728250314
75694,0.004243368125639634
69649,-0.00022643367262165583
14182,0.0011597498605972643
15859,0.004419824126541098
76185,0.0046221314895418825
76095,0.005500872094042376
13046,0.0021991384561120997
15707,0.0005442770898803679
85035,0.0016966720000865605
61516,0.0054581260219915525
14558,-0.0017383234041247657
23473,0.0009390434537981308
51369,0.0013524642240921377
18452,-0.0028810456479764946
84373,0.005373355673038299
84761,0.0044225743872207905
14136,0.00279956616852198
93312,0.002396436760375064
44329,0.0033811753366816207
66384,-0.0007276283034523067
90248,0.006110545629763723
42877,0.00161635069911407
82515,0.0036527180092964556
36003,0.005039074096804791
46674,0.002070952791460838
23229,0.004994487442934457
52329,0.0013936416268759736
44601,0.0023271642488052967
79785,0.0025644328288744016
89195,-0.0007816124027614828
13641,-0.005235331118557747
88439,0.0022991959676102645
87299,0.0038525325499833914
91983,-0.00494740840788549
17700,0.003852988215715169
90520,0.0004303104843825932
64282,-0.0002576713489814618
92257,0.003958724785495017
90090,-0.002869531988213494
15546,0.0016197304348499163
88863,0.0022280943199389164
10933,0.002081538541091719
19818,0.0025374959901759537
20057,0.0014429324301454788
20894,0.003425930493166871
81677,9.608113043597939e-05
56274,0.0048591952003632834
16382,0.0019177794874503152
10200,0.00444065783468199
89781,0.004896339002890713
85792,-0.00021001926280516178
75591,0.0031258165443879874
23579,-0.0009301739171771074
82779,0.005822292634526517
63467,0.0032279656329364526
30681,0.002120008557953254
21792,0.0030406345379507932
14547,0.0016564669612353503
91103,-0.003647210045261486
76712,0.0006345524035737349
79906,0.0036464149138917736
17855,0.002008025249460211
18062,0.0032649289513488797
37584,-0.0011855011503852796
83597,0.004225076983786122
75107,0.003869188525995284
75607,0.003703603067950259
87337,-0.00014330468802999818
89866,0.0011060335058931758
19413,0.0012546349353934852
12591,0.0013144611608071183
53065,-0.0007341831629028051
24053,0.005210184448406283
87056,0.0021811057207298287
75654,0.0023901488238377484
75912,0.0018387721054528988
21371,0.004186359885715159
13687,0.0015013624385917064
58819,0.0050566420793451295
14641,0.0015709017017451307
15272,-0.0015083180832010713
26710,0.0005258554657216923
57809,0.0026283348624015724
34032,0.003071514070584895
60599,-0.00010638714951521307
80080,-0.0005121767039598363
91547,0.003989870962264524
90386,-0.002213011252712565
84588,0.0006969531532370534
89301,-0.0025422494498066823
24643,-0.0015667918944829
18908,0.00260187574412253
21186,0.0004422914175447232
21020,-0.0036266133111877217
17726,0.0025031408394322534
83011,0.0014404496110831315
89217,0.0029571428939175705
87541,0.00274992051636756
42585,0.005278801085222327
17743,0.002366391026718939
90925,0.0013558420083803282
49015,-0.0037063269744405758
18420,0.0009379730870021618
20067,0.0007079610375066195
25419,0.0008824154433122215
14414,0.0033712184610439062
16664,0.0011316503392105614
18135,0.002390879523730733
11600,0.00337965864038842
81073,0.0003460746608264042
81696,0.0007205116902552521
85246,0.0005576268616400871
12400,-0.00177178246317142
19455,-0.001243687567388945
12981,0.0009097746458925916
52978,0.0014750725334891194
77496,-0.0009144174253105893
17787,-0.00233908178070931
82307,0.004599002596334894
88664,0.004515156001181106
14617,0.001970541033755916
86964,0.003121865929803151
90829,-0.0006750963531765242
54148,0.0004453845070970066
39571,0.0033237914708816887
88504,0.003791681470215902
89031,0.0037930451883788517
19166,0.002020555081849149
15315,0.004765631492323528
86810,0.001569302787959302
21237,0.0029656554411474053
84262,-0.0014630558199889199
90312,-0.0021380331639995805
80928,-0.0009448221023373001
32986,0.003822396748317883
