59408,0.00493,-0.05431,-0.020748,-0.032344,-0.026347,-0.00727,-0.002441,-0.004894,0.003279,-0.000409,0.0,-0.011851,-0.002895,-0.030693,-0.027386,0.060713,0.010784,0.000821,0.01025,0.012987,-0.016026,0.041531,-0.000782,-0.001956,0.0098,-0.001165,0.01166,0.013062,0.006826,0.071563,0.018981,0.010693,-0.007167,-0.005844,0.005533,0.017194,0.00169,-0.0081,-0.010888,-0.02064,-0.003161,0.017618,-0.003463,-0.001737,-0.017055,0.001771,0.004242,0.009856,0.000349,-0.010801,0.025361,0.000687,0.009612,-0.00408,-0.00717,0.006534,0.000683,0.008194,-0.010159
83443,0.011776,-0.048413,-0.01028,-0.014811,-0.007907,-0.004821,0.000989,-0.000296,-0.011955,-0.0104,-0.007074,-0.00687,-0.008147,-0.007645,-0.022593,0.052248,0.012907,0.009794,0.010392,-0.006759,-0.054931,0.01847,0.00876,-0.003047,0.000306,0.001069,-0.001475,-0.002598,0.005925,0.007464,0.001865,0.028675,-0.018388,0.002142,-0.000646,0.008606,-0.008878,0.005474,0.019352,-0.002039,0.017758,-0.003203,-0.003357,-0.00871,-0.020776,-0.004015,0.010601,0.015267,-0.001698,-0.014675,0.012378,0.001949,0.002285,-0.004026,-0.016656,0.001981,-0.002027,0.001932,-0.004894
92611,0.023216,-0.043862,0.017383,-0.027933,0.005616,-0.00776,0.007236,-0.001887,-0.017813,-0.027315,0.009589,-0.010553,-0.019046,-0.034949,-0.020361,0.069827,0.013668,-0.008105,0.007637,0.007428,-0.036037,0.043081,0.018032,0.005439,0.011769,0.001878,-0.004399,-0.006953,0.00175,0.0,-0.000437,0.008887,-0.003249,-0.007534,0.005036,0.007044,-0.019326,-0.00728,0.019259,-0.018823,0.038071,0.009633,0.007279,-0.007297,-0.009329,0.001498,0.002992,0.008452,0.010564,-0.000558,0.012224,-0.003243,0.002008,-0.005044,0.012986,0.001303,0.00671,0.001224,0.006113
19561,0.038067,-0.048505,-0.030949,-0.026152,0.009684,-0.013237,0.014471,-0.003734,-0.020647,-0.00822,0.037738,-0.02594,-0.020341,-0.027152,-0.034116,0.067208,0.010225,-0.002396,0.019344,0.004062,-0.039869,0.052042,0.003149,0.037853,0.009691,0.025536,0.000822,-0.007198,0.005366,-0.000511,0.019968,0.015706,-0.018726,0.001984,-0.000948,0.016552,-0.003377,0.005345,0.062509,-0.005416,0.004694,0.024701,0.033199,0.002267,-0.00945,-0.000642,-0.002371,0.01676,-0.000341,-0.001851,0.019887,-0.004091,0.012708,-0.009418,0.015494,0.00665,-0.000234,0.020315,0.01038
18163,-0.012591,-0.000107,0.002572,-0.011759,0.006274,0.009459,0.001278,0.026162,0.001555,-0.040046,-0.003018,-0.007893,-0.0085,-0.00011,-0.039683,0.03125,0.021423,-0.009128,0.008116,-0.006963,-0.007011,0.02041,-0.004,0.003691,-0.016331,0.002419,0.006581,-0.006756,0.009435,-0.006956,-0.00014,0.008605,-0.01072,0.048651,-0.005694,-0.007423,-0.000855,0.000214,0.010477,0.020631,0.010366,0.005745,-0.006019,0.004926,-0.007966,0.005868,0.005731,0.010074,-0.000202,-0.00786,0.000203,0.015333,-0.007101,0.005036,0.00471,-0.006783,0.002611,-0.009216,-0.00364
21936,-0.005191,-0.018482,-0.003545,-0.023566,0.010929,-0.008784,0.003408,0.009284,-0.017276,-0.015753,-0.01647,-0.010142,-0.000477,-0.000477,-0.032912,0.040444,0.015644,0.002567,0.016062,-0.009164,-0.027977,0.022835,0.005349,0.004626,-0.002072,-0.023766,0.013472,-0.011894,0.008497,-0.01451,0.008549,0.001413,-0.006113,-0.002602,-0.0287,-0.00757,-0.027313,0.031369,0.019868,0.029582,0.01013,-0.010261,-0.007776,0.005224,-0.014883,0.01271,-0.013024,0.004559,-0.00406,0.006475,0.010245,0.004717,-0.00939,-0.001422,0.019459,0.002793,-0.001393,-0.002092,0.009783
59328,0.01663,-0.047477,0.012984,-0.044036,0.020978,0.003601,0.009498,0.009617,-0.008905,-0.016298,0.014019,-0.045455,-0.000658,-0.015371,-0.027877,0.059647,0.00368,0.008412,0.00385,0.003196,-0.055013,0.061362,0.004659,0.006324,0.005656,0.011456,0.007619,-0.011854,0.005171,-0.009671,0.007064,0.014855,-0.018703,-0.006837,0.037964,-0.054662,-0.007015,-0.003639,0.021487,-0.008835,0.034168,0.010055,0.01605,0.004099,-0.013427,-0.007922,-0.001433,0.025425,0.009198,0.006737,0.016729,-0.005033,-0.000195,0.000389,0.021008,0.011621,0.002448,0.000188,-0.005259
65875,-0.035489,-0.001204,-0.000172,-0.006887,0.010229,0.009954,-0.027188,-0.002795,-0.000175,-0.019797,-0.005362,0.003774,-0.014143,-0.002724,-0.03405,0.026202,0.013042,0.002176,0.017188,-0.003557,0.00357,0.00249,0.006388,0.029267,-0.012462,0.009641,0.007292,0.000172,0.001206,-0.017556,-0.00438,0.004575,-0.001752,0.013511,-0.011946,-0.01174,-0.023582,-0.032504,0.013514,0.01963,-0.009263,-0.009349,0.00185,-0.006465,-0.00409,0.007094,0.001854,0.006845,0.001103,-0.00826,0.020914,0.005076,0.005772,0.006994,0.013713,-0.00246,-0.002466,0.001412,0.003526
92655,0.017664,-0.027171,-0.006103,-0.027705,-0.009845,0.002589,0.012799,0.005579,-0.026199,-0.026224,-0.019762,-0.010515,-0.031441,-0.016911,-0.022657,0.04469,0.010766,0.001098,0.011696,-0.0226,-0.02727,0.011695,0.00192,0.013371,0.001439,0.005048,0.011435,0.001575,0.035516,0.017869,-0.006464,0.022058,0.000716,0.005006,-0.003333,0.007214,-0.004775,0.002137,0.011334,-0.000629,-0.005477,-0.001898,-0.007084,0.011979,-0.001855,-0.026394,-0.018175,0.024734,0.001138,0.0058,0.02186,-0.002656,-0.003328,-0.01154,0.002665,-0.009397,-0.006122,-0.049053,-0.03143
91233,0.043716,-0.044649,0.012469,-0.031972,0.007939,-0.001616,0.012896,-0.00664,-0.018245,-0.024983,0.006091,-0.023433,-0.023568,-0.041158,-0.003082,0.067449,0.012123,-0.013408,0.013376,0.005778,-0.045114,0.047356,0.007694,0.007269,0.018151,0.006027,-0.005331,-0.002399,0.005578,0.006361,0.007787,0.013497,-0.012574,-0.005565,0.00726,0.015767,-0.013699,-0.004596,0.023991,0.03485,0.012504,0.005333,0.00442,-0.002594,-0.006177,0.012198,0.002401,0.008337,0.007446,-0.00331,0.010464,-0.006843,0.002357,-0.008141,0.018285,0.0,0.003045,0.002545,0.000891
76076,0.018174,-0.028519,0.021964,-0.040298,0.009044,0.004908,0.007008,0.001054,-0.034759,-0.035356,-0.003167,-0.020881,-0.015067,-0.015062,-0.037515,0.05437,0.01036,-0.003263,0.013093,-0.00877,-0.036089,0.045045,0.006757,0.0081,-0.00551,-0.001847,0.005782,-0.006438,0.018746,-0.001363,0.005687,0.018548,-0.005552,0.015185,0.0033,0.011401,-0.008238,0.00459,0.016319,0.012417,0.001057,0.000211,-0.001901,0.004655,-0.016428,0.010493,0.008265,0.006515,-0.008144,0.018947,0.021281,0.004451,-0.000403,-0.004433,0.014167,0.01357,0.007679,0.008011,0.003489
14541,0.014545,-0.028425,-0.011344,-0.003624,-0.004762,0.004611,0.001299,0.002768,-0.018199,-0.012123,-0.0241,-0.017405,-0.026431,-0.007335,-0.030899,0.063373,0.017972,-0.006129,0.001289,0.017465,-0.019153,0.020724,0.012994,-0.004365,0.01342,0.001589,-0.008021,-0.007286,0.00358,-0.006422,0.005027,0.021526,-0.01775,-0.008456,0.019032,-0.002555,-0.009274,-0.003031,0.010552,0.014512,0.032447,0.011574,-0.002171,-0.005022,-0.005468,-0.005498,-0.005358,0.015135,0.00716,-0.00184,0.010071,-0.000335,0.00813,-0.009478,0.002098,0.001926,0.002675,0.001167,-0.004164
38703,-0.000737,-0.045354,-0.013326,-0.016246,-0.029049,-0.021312,-0.000419,-0.014872,-0.010419,0.001504,-0.001931,-0.018272,0.008102,-0.019983,-0.033688,0.045642,-0.001316,0.005491,0.006553,0.018663,-0.007882,0.029633,-0.006465,-0.002099,0.005469,-0.001046,0.002513,0.011489,-0.01549,0.026642,0.005926,0.015844,-0.002999,0.005215,-0.002793,0.003001,-0.006184,0.000602,0.004814,-0.014574,0.0,0.003067,0.00428,-0.001015,-0.023161,-0.008943,0.0,0.029381,-0.000612,-0.0102,0.014427,0.003251,0.008708,-0.005019,-0.010896,0.013056,-0.00141,0.006251,-0.0002
66093,0.015045,-0.030905,-0.006508,-0.012774,-0.007631,-0.007021,0.015488,-0.008289,0.010364,-0.011913,-0.003684,0.002353,-0.039235,-0.011867,-0.033557,0.026316,0.002493,0.011012,0.002811,0.035039,0.001354,0.025693,0.018128,0.012626,-0.021419,0.009967,0.015461,-0.008098,-0.000653,-0.001307,0.002618,0.010444,-0.012274,0.010137,-0.009388,0.001961,0.000326,0.000978,-0.043323,0.023493,-0.001996,-0.013,0.000675,-0.002362,-0.003721,0.003396,0.005415,0.003366,0.001006,-0.001676,0.022826,0.005251,0.007183,-0.000648,0.01038,-0.000642,0.002891,-0.005125,0.001932
17778,0.015095,-0.048111,-0.009524,-0.013865,-0.009991,-0.004511,0.001233,0.000494,-0.011292,-0.011055,-0.008418,-0.004958,-0.010033,-0.007239,-0.018611,0.0432,0.012379,0.013735,0.011236,-0.00635,-0.056098,0.019163,0.009914,-0.003723,0.000883,0.002037,-0.003998,-0.005473,0.008992,0.002749,0.005869,0.03009,-0.019475,0.004339,-0.000514,0.006136,-0.008338,0.006644,0.020396,0.007504,0.007626,-0.005975,-0.004167,-0.006083,-0.019421,-0.006742,0.013675,0.014353,-0.00304,-0.014368,0.013982,-0.002674,0.00711,-0.005089,-0.019242,0.004305,-0.002638,0.001653,-0.00264
22752,-0.001512,-0.012749,0.002046,-0.021054,0.009124,-0.004004,0.011672,0.012819,-0.02506,-0.016344,-0.011963,-0.007534,-0.003796,-0.008028,-0.024006,0.040056,0.018649,-0.000133,0.013799,-0.010732,-0.020505,0.030119,-0.011014,0.007424,-0.007633,-0.012333,0.005639,-0.020427,0.015401,0.001477,0.013269,0.003571,-0.000527,-0.005143,-0.03009,-0.003007,-0.000411,0.004251,0.001912,0.014447,0.02714,0.005494,0.003643,0.003111,-0.007365,0.009112,-0.010449,0.023595,0.006368,-0.001012,0.011021,-0.007142,0.002398,0.005036,0.011775,-0.004829,0.004479,-0.001486,0.008311
66181,0.007875,-0.035435,0.003765,-0.018016,-0.006366,0.003029,0.011614,-0.001952,-0.009087,-0.025074,0.012324,-0.014585,-0.020291,-0.022417,-0.014581,0.06412,0.012123,-0.000587,0.0094,0.003434,-0.022041,0.029714,0.019698,0.004801,0.010344,-0.003728,0.001955,-0.003344,-0.013087,0.00323,-0.012257,0.026934,-0.013754,-0.001242,0.002261,0.017542,-0.00316,-0.000779,0.013857,0.00741,0.004577,0.011173,-0.000215,-0.00896,-0.003519,0.002553,-0.008779,0.014214,0.015578,-0.003715,0.024932,-0.000312,-0.002496,-0.000156,0.002971,-0.012527,-0.008843,-0.024588,0.008003
11308,-0.014087,-0.002214,-0.004034,-0.005873,0.003056,0.006093,-0.006459,0.005079,-0.002628,-0.02047,-0.000207,-0.008692,-0.007516,0.000631,-0.033845,0.021323,0.012569,-0.006943,0.003178,-0.00887,-0.006179,0.01994,-0.013033,0.011289,-0.019166,0.010737,0.005736,-0.004013,0.008908,-0.013664,0.002984,0.011687,0.00231,0.011526,-0.012016,-0.00671,-0.004222,0.004876,0.009705,0.005641,0.011843,0.011294,0.000203,0.0,0.003248,0.001619,0.002222,0.001008,0.002618,-0.084354,-0.007677,-0.009063,0.006023,0.016852,-0.012647,-0.007509,-0.005563,0.005594,0.008901
10104,0.021944,-0.021674,-0.042462,-0.014567,0.014565,-0.0045,0.018511,-0.001902,-0.013339,-0.01867,0.002624,0.013086,-0.004521,-0.048443,-0.029773,0.044507,0.008522,-0.003336,0.007363,0.00155,-0.00973,0.0431,0.015843,0.009062,-0.002089,0.000837,0.009829,-0.002278,0.008095,-0.006614,0.01082,0.014203,-0.006698,0.00613,-0.000812,0.012195,-0.005622,0.001817,0.015118,-0.002581,0.011547,0.00433,0.004115,0.00039,-0.020289,0.016129,0.003919,-0.000195,0.003905,0.001167,0.004662,0.0058,-0.004806,0.006568,0.0071,0.001524,0.000761,-0.004182,-0.004773
89525,0.003589,-0.037293,0.005041,-0.012408,-0.001604,-0.013655,0.0038,-0.005949,-0.011425,-0.003577,-0.015465,-0.012903,-0.016198,-0.02513,-0.020148,0.032356,0.009666,-0.003481,-0.003202,0.009398,0.007856,0.033776,-0.010612,0.008185,0.009518,-0.006656,-0.005304,0.003929,0.001677,0.001954,0.000279,0.008354,-0.034245,0.054904,-0.01762,-0.012693,-0.011459,0.020074,-0.018016,0.032176,0.006016,-0.000544,0.010335,0.000538,0.013721,-0.002123,-0.015957,0.006487,-0.005639,0.006211,0.013688,-0.005825,0.006392,0.017994,0.003639,-0.001036,0.005963,-0.006959,0.003634
26403,0.002165,-0.024797,0.012935,-0.012858,-0.001072,0.000983,0.002143,0.010516,-0.010495,-0.014082,-0.010577,-0.002101,-0.020326,-0.025981,-0.037133,0.054609,0.00652,0.007323,0.021901,-0.006202,-0.024227,0.030847,0.008667,0.007779,0.011219,0.001154,-0.00133,-0.002042,-0.005871,-0.007606,0.000902,0.00027,-0.003963,0.004702,-0.00513,0.004885,-0.00252,0.000812,-0.006943,0.012621,-0.001973,0.004492,0.007692,-0.011095,-0.004129,0.005047,-0.018563,-0.002193,0.009158,0.004174,0.017441,0.008171,0.001498,0.005366,0.0084,-0.014404,-0.000792,-0.006344,0.000532
13856,-0.024274,-0.009918,-0.000276,-0.00873,0.003195,0.009467,-0.002473,0.011538,-0.037178,-0.009478,-0.009126,-0.016094,0.001545,-0.007168,-0.030982,0.021692,0.010062,0.008591,0.001087,-0.010862,-0.009334,0.020506,-0.008599,0.009586,-0.027944,0.00614,9.2e-05,-0.007766,0.015561,-0.005964,0.008123,0.007782,-0.001454,0.007461,-0.011108,-0.00137,-0.004847,0.001654,0.016697,0.016694,-0.00426,0.008022,-0.00168,0.001329,0.000354,-0.000663,-0.000398,0.007259,0.0029,-0.013407,0.029488,0.000173,-0.000863,0.002331,0.005685,-0.005995,-0.000775,-0.005174,0.01038
89393,0.014574,-0.051567,0.027422,-0.062712,0.017199,-0.01624,0.036032,0.004147,-0.033258,-0.01514,0.030974,-0.015391,-0.023204,-0.054455,-0.050773,0.084616,0.00747,0.002015,0.04522,0.0,0.013226,0.097235,0.059717,0.015634,-0.000968,0.014689,0.039826,-0.013774,0.065177,-0.009164,0.005122,-0.039894,-0.041109,-0.009749,0.014535,0.034836,-0.00707,-0.02014,0.035756,-0.003405,0.001031,0.033809,0.012723,-0.010174,-0.021239,0.008297,-0.005294,0.041188,-0.02278,0.020752,-0.006127,0.014151,-0.005554,-0.008169,0.016948,0.002452,0.002913,-0.005754,-0.013145
70519,0.005711,-0.044506,-0.035336,-0.028472,-0.021937,-0.014894,-0.004269,-0.003751,-0.013448,-0.013995,-0.005899,-0.020582,-0.010413,-0.038837,-0.019506,0.044255,0.006415,0.001159,0.004438,0.028237,-0.018121,0.048897,0.008707,-0.002697,0.016589,0.001064,0.004429,0.039513,0.041575,0.013196,0.004502,0.010405,-0.02012,0.004527,0.009335,0.02089,-0.002655,-0.010024,0.015979,0.003737,-0.005275,0.006125,-0.003903,0.001254,-0.016904,-0.012737,-0.006451,0.017205,0.005904,-0.009835,0.029638,0.001712,0.004039,-0.00495,-0.002799,0.00608,-0.006354,0.004367,-0.006522
43449,-0.016657,-0.00178,0.002216,-0.013427,0.009237,-0.005741,-0.000599,0.016078,-0.016843,-0.01364,-0.005974,-0.003061,-0.030587,0.002706,-0.022222,0.022023,0.009654,-0.000854,0.011449,-0.008504,-0.006589,0.019325,0.010882,0.002109,-0.001717,0.006989,0.004517,-0.006306,-0.001104,-0.009225,0.009813,0.008061,0.010955,0.008235,0.006878,-0.017986,-0.002174,-0.007789,-0.002196,-0.016449,-0.011523,0.004697,0.000113,-0.007828,-0.005108,-0.003024,-0.002804,-0.001664,0.001035,0.009877,0.023313,-0.004001,0.006918,0.012854,0.001969,-0.003057,0.003286,0.000819,0.008944
20482,0.002971,-0.037296,0.000559,-0.022225,0.013867,0.012972,0.009605,-0.004826,-0.019673,-0.014274,0.004731,-0.015411,-0.008986,-0.016233,-0.02542,0.061928,0.014507,0.006513,0.017443,-0.039126,-0.047194,0.028541,0.014976,-0.012006,0.016691,-0.005184,0.003619,-0.010674,0.032225,-0.009224,0.010026,0.012762,0.00098,-0.022101,0.013589,0.004093,-0.029515,0.009269,0.028555,0.018136,-0.008496,0.001935,0.008414,0.005198,-0.010206,0.008111,0.002864,0.020669,-0.009059,-0.005512,0.017304,-0.003322,0.0072,-0.005295,0.013175,0.009589,-0.001431,0.006254,0.00505
92602,0.006356,-0.018948,-0.001639,-0.008559,-0.004021,0.001306,-0.006048,0.006204,-0.021816,-0.013333,-0.076536,-0.026473,-0.041088,-0.041546,-0.003625,0.013491,-0.002692,0.008848,-0.007581,0.008238,-0.012925,0.046809,-0.030626,0.006675,0.000589,0.003534,0.019809,0.001727,0.01264,0.003546,0.025018,0.017513,-0.013281,0.016344,-0.033108,0.016492,0.022274,0.000807,0.000941,0.030075,-0.012904,0.004226,-0.003156,-0.003957,0.016157,0.042356,-0.011628,0.019608,0.008685,0.006765,0.01967,-0.000839,0.019787,0.00635,0.018345,-0.006311,-0.001039,0.008785,-0.003781
50876,-0.001011,-0.016875,-0.005836,-0.01951,0.00449,0.003594,-0.001397,0.004548,-0.025509,-0.031895,-0.017165,0.024507,0.00165,0.001189,-0.024401,0.040656,0.016203,0.011604,0.01331,-0.007259,-0.031076,0.030096,0.005407,0.009195,0.007478,-0.010835,0.00207,-0.012911,0.021015,-0.002477,0.020206,-0.021568,0.004289,0.014519,-0.031989,-0.000174,0.000522,0.005912,0.01063,0.02497,0.008593,-0.005956,0.002164,-0.009632,-0.01484,0.017872,-0.013294,0.012541,0.001339,0.014584,0.014327,-0.002858,0.00434,0.000489,0.01043,-0.000887,0.006296,0.008101,0.004854
75510,0.017418,-0.036982,0.019567,-0.050393,0.025588,0.005121,0.000856,0.010303,-0.07288,-0.037478,0.021682,-0.006765,-0.026708,-0.045049,-0.017433,0.086713,0.009823,-0.008928,0.013938,-0.007382,-0.039498,0.048632,0.013573,0.014918,0.011819,0.009939,-0.000925,-0.012587,0.033254,-0.001692,0.010126,0.012725,-0.014787,0.00529,-0.010525,0.009853,-0.012656,-0.014803,0.018466,0.021222,-0.001775,0.029752,0.000314,-0.001844,-0.002398,0.012848,0.005409,0.011533,-0.004362,-0.000346,-0.002652,-0.006321,0.001125,-0.001317,0.004423,-0.001081,0.010053,0.006431,-0.001521
90215,0.009737,-0.034062,0.020253,-0.04301,0.00971,-0.003497,0.024125,0.007495,-0.029049,-0.045315,0.011389,-0.008767,-0.026151,-0.037736,-0.012855,0.078381,0.033323,-0.003846,0.017003,-0.010367,-0.037993,0.057976,0.030879,0.02461,0.001853,0.007192,0.003469,-0.010166,0.0215,-0.004357,0.008617,0.017955,-0.023343,0.005371,-0.019232,0.019541,-0.016095,-0.014593,0.027414,0.018839,0.025663,0.011869,0.008052,-0.005409,-0.020237,0.011231,0.02068,0.01801,-0.014682,-0.005798,-0.002634,0.009808,-0.012888,0.006875,0.010524,0.00031,0.010164,0.000736,0.003249
12490,0.008369,-0.029607,0.018997,-0.036882,0.014999,-0.001981,0.002233,-0.003549,-0.006875,-0.031693,0.004737,-0.001886,-0.029288,-0.018404,-0.030377,0.035512,0.021456,-0.006592,0.005662,0.013548,-0.019964,0.039058,0.007075,0.014219,0.007177,0.009114,-0.00271,-0.008809,0.011131,-0.000904,0.004687,0.01334,-0.010499,0.084639,-0.002709,0.010866,0.002239,0.000447,0.000372,0.000298,-0.002381,0.008128,0.002663,0.005681,-0.011444,0.003904,0.002094,0.015374,0.010805,-0.007563,0.011357,0.004854,-0.005047,-0.001159,0.010229,0.001508,0.001864,-0.003936,-0.007473
48725,0.021784,-0.026093,-0.008822,-0.027888,0.004001,-0.001351,-0.003382,-0.010181,-0.022422,-0.020832,0.001289,-0.020675,-0.016144,-0.01589,-0.032669,0.060916,0.008234,-0.002625,0.010601,-0.003255,-0.037016,0.038514,0.006241,0.08727,-0.002587,0.028598,-0.009375,0.004438,-0.009162,-0.003345,0.017569,0.023927,-0.020968,-0.004451,0.038943,0.003804,-0.006524,0.001689,0.004058,-0.010882,0.003772,0.009144,0.001055,-0.003472,0.005164,0.000928,0.016263,0.016428,0.010955,0.004441,0.003596,0.006403,-0.001984,-0.004796,-0.000646,-0.002999,0.003539,-0.001234,-0.008044
