14593,0.011183,-0.017416,0.008047,0.013862,0.013885,-0.001207,-0.012976,0.016766,0.00157,-0.002195,0.002829,-0.005484,0.007773,-0.002293,0.000888,0.007254,0.00943,-0.003131,-0.016632,-0.005603,0.002001,0.05891,0.029231,0.002893,0.005193,-0.009375,0.000676,0.007865,-0.002968,0.006457,0.004213,0.002336,0.01465,0.01997,-0.009744,-0.001949,4.7e-05,0.002046,0.003109,0.008235,0.008076,0.014929,0.009194,0.011554,0.003207,-0.006525,-0.016617,-0.008068,-0.013421,0.025283,-0.012419,0.024155,-0.011351,-0.026626,0.001652,0.000596,0.007602,-0.010771,0.01438,0.006341,-0.007966,0.020552,0.003512
84788,0.008224,-0.011565,0.003406,0.006413,0.016596,0.002329,0.006844,0.023715,0.009134,0.005218,0.011764,-0.000548,-0.016251,0.000403,-0.006451,0.015117,0.018789,-0.02984,0.005127,-0.020938,-0.001,0.0111,0.020677,-0.006019,0.013415,0.007972,0.012908,0.006361,-0.006437,0.005248,0.012367,-0.01929,0.002072,-0.002279,-0.002927,0.003575,0.011405,-0.00105,0.001309,0.011698,0.002666,0.033775,0.002142,0.005159,0.013315,-0.021912,-0.018302,-0.003186,-0.00669,0.024827,0.001434,-6.5e-05,-0.00989,-0.03155,0.017306,-0.007537,0.009281,-0.015065,0.010104,0.020777,0.000152,0.019308,-0.004958
10107,0.014197,-0.009599,0.007168,0.014034,0.006821,0.002651,-0.001371,0.021671,0.011901,-0.004932,0.009913,-0.007834,-0.006849,0.017912,0.015997,-0.002871,0.029445,-0.010918,-0.017698,-0.021452,0.006738,0.001885,0.012138,0.004369,0.000833,0.006936,0.005603,0.001644,-0.006109,-0.007248,0.012476,-0.013509,-0.000186,-0.000557,-0.0066,-0.008328,0.010191,0.00467,0.00781,0.01107,0.006022,0.015962,-0.000625,0.003394,-0.005519,-0.028825,0.002304,-0.004874,0.010812,0.017005,0.004225,0.010742,0.004074,-0.01085,0.009542,-0.013338,0.016741,0.006076,0.003588,-0.001919,-0.004107,0.003773,-0.00035
14542,0.010586,-0.021792,0.019385,0.014143,0.012174,-0.001049,0.00092,0.025635,0.004512,-0.004172,0.01262,-0.002436,-0.007459,-0.001727,0.017377,0.035321,0.012515,0.003664,-0.023519,-0.015147,-0.002033,0.002259,0.005033,-0.00199,0.000866,0.014248,0.002729,0.002802,-0.009199,-0.002101,0.005741,-0.022317,-0.006497,-0.004584,0.005671,-0.005092,0.004752,-0.001615,0.012668,0.017343,-0.008592,0.014742,-0.008149,-0.016891,-0.017395,-0.008789,-0.012676,-0.005643,-0.000163,0.010922,-0.01235,0.010758,-0.002382,-0.014055,0.004472,0.0085,0.013475,-0.017508,0.006243,0.009613,-0.003512,0.011987,-0.000979
13407,0.015644,-0.02346,0.029679,0.024087,0.00743,-0.005861,-0.004913,0.021625,0.001933,-0.000434,0.013319,-0.003,-0.006066,0.00889,0.00462,0.017828,0.013183,-0.189609,-0.007773,-0.0219,0.008886,-0.005389,0.027498,0.007995,0.044493,-0.010124,0.007453,-0.011286,-0.015457,-0.001165,0.005887,-0.008724,-0.026904,-0.005152,-0.00748,0.000696,0.005909,-0.004262,0.010093,0.016118,-0.006762,-0.002042,0.009892,-0.010752,-0.026006,-0.023253,-0.027814,0.003138,0.006992,0.01072,-0.023744,-0.003951,0.005949,-0.01072,-0.001744,0.017218,0.018153,-0.018612,0.015221,-0.003023,0.01237,0.011321,-0.025942
47896,0.008445,-0.013989,0.006467,0.003278,0.030944,-0.006152,-0.002157,0.004324,-0.004586,0.039677,-0.000723,0.009321,-0.014705,0.012649,0.018602,0.007058,0.009023,-0.002865,0.010274,0.006033,-0.015249,0.006177,0.004237,0.008093,0.000256,0.003671,0.002042,-0.007726,-0.009839,-0.015899,0.006673,-0.008286,0.009411,0.0,-0.001307,0.006107,-0.003035,-0.002087,-0.000436,0.017701,-0.004884,-0.003272,-0.004924,-0.005296,0.004975,-0.004863,-0.004276,0.001928,-0.005336,0.006332,-0.011798,0.003891,-0.000176,0.002996,0.004041,0.029046,0.008587,-0.006575,-0.009588,-0.002827,-0.011771,-0.004347,-0.01467
22111,0.001978,0.009294,0.018662,0.006,0.002386,0.010551,-0.00895,0.012041,-0.014324,-0.009847,0.035448,-0.010146,-0.014554,-0.000715,0.006198,0.021559,-0.005721,0.012906,0.009748,0.004713,0.002648,0.000905,-0.01048,0.005333,0.000531,-0.004242,-0.002206,0.000229,-0.00343,-0.004054,-0.005529,0.007181,0.015717,0.015021,0.017922,-0.011178,-0.005467,0.003714,0.006217,-0.000956,-0.004447,0.00402,0.000667,-0.001927,-0.007202,0.016004,0.007434,0.003288,-0.000801,0.009474,0.006137,0.003803,-0.002859,0.003369,0.004144,-0.000569,0.010822,0.006339,-0.016867,-0.013028,-0.003462,0.000434,-0.000362
90319,0.011442,-0.022616,0.022405,0.012083,0.010562,-0.00012,0.003701,0.025438,0.002631,-0.006568,0.013849,-0.00014,-0.011386,-0.001017,0.010953,0.038935,0.01414,0.007493,-0.025368,-0.018238,-0.002293,0.004702,0.006602,-0.002393,-0.000396,0.014681,0.004372,0.002482,-0.009451,-0.00309,0.007608,-0.020602,-0.006622,-0.006707,0.005017,-0.003715,0.003565,-0.000483,0.012767,0.015783,-0.008286,0.015082,-0.008073,-0.018048,-0.016634,-0.01008,-0.012601,-0.005405,-0.002148,0.012706,-0.015454,0.008996,-0.003519,-0.015408,0.006277,0.006135,0.014733,-0.016323,0.006348,0.012149,0.000142,0.011138,-0.000232
11850,-0.011725,0.005871,0.000851,0.000243,0.006923,0.009168,-0.01279,0.001211,0.007498,-0.009843,-0.002182,-0.001093,-0.002554,-0.007438,0.0,0.019779,0.006987,0.007776,-0.02754,-0.002197,-0.002814,-0.013741,-0.005971,0.003629,-0.000249,0.013594,-0.006644,-0.005079,-0.000996,-0.010829,-0.003182,-0.017495,0.013777,0.003333,0.007028,0.000254,0.014335,-0.011006,0.006829,0.009797,-0.001493,0.007225,-0.004328,-0.004223,0.001497,0.013327,-0.011062,0.017027,-0.001466,0.014074,0.003258,-0.009744,0.007289,0.005909,0.002638,0.011957,0.002245,0.004126,0.01679,-0.001155,-0.008324,-0.000117,-0.008744
59408,0.003193,-0.01768,0.00504,0.00394,0.03639,-0.007573,-0.005203,0.003138,-0.007647,0.043082,0.007723,0.003999,-0.015267,0.015504,0.020578,0.002602,0.007785,-0.004184,0.003878,0.008049,-0.013734,0.011982,0.00096,0.007353,0.000317,-0.000317,0.009203,-0.006289,-0.012975,-0.022764,0.010171,-0.013966,0.011858,0.000651,0.004229,0.004859,-0.00129,-0.004519,0.001621,0.013597,-0.001278,-0.004157,-0.004175,-0.00258,0.00679,0.001285,-0.005773,0.000324,-0.001296,0.000973,-0.013614,-0.00953,0.007631,-0.002963,-0.002312,0.02615,0.006129,-0.00513,-0.009346,-0.002277,-0.017607,-0.006306,-0.016032
83443,0.006322,-0.009636,0.007956,0.00032,0.01109,0.001371,5.3e-05,0.000263,0.005264,0.005446,-0.008281,0.052676,-0.014718,-0.003595,0.005438,0.003083,-0.004283,-0.000759,0.002481,0.005759,-0.006128,-0.000101,0.001061,0.011007,0.029065,0.012909,0.001054,0.000766,-0.011813,-0.007066,0.003217,-0.006462,0.014963,0.002794,0.001537,0.000144,-0.005564,-0.000434,0.003571,0.012165,0.001235,0.002372,-0.007195,-0.004911,0.006372,0.010521,0.002921,0.005449,0.004999,-4.6e-05,-0.002371,0.001398,0.006887,-0.00037,0.009293,0.012139,0.003304,-0.005233,-0.010838,-0.000367,-0.008897,0.00273,-0.011952
