14593,0.014059,0.011471,-0.00465,-0.00459,0.001158,-0.004048,-0.031517,-0.005652,-0.003359,-0.029209,0.016334,-0.004248,0.031665,0.012704,0.004378,-0.012993,0.009597,-0.00715,-0.001864,0.004159,-0.008115,-0.009034,-0.009288,0.033247,-0.006301,-0.000423,-0.022076,0.004757,-0.025738,-0.006185,-0.017692,0.007693,-0.021196,-0.027069,0.012261,-0.000932,0.01287,-0.00534,-0.011201,0.017974,-0.013059,-0.019195,0.000855,-0.025059,-0.01957,-0.042205,0.005288,0.016192,0.014513,-0.02571,0.021871,-0.024015,-0.004839,0.001345,-0.005062,0.053167,-0.019523,0.005531,-0.065707,0.007172,0.034541
10107,0.011398,0.017092,0.004617,-0.000368,0.00993,-0.013838,-0.012002,0.002616,-0.006151,-0.009002,0.017506,-0.008091,0.016613,0.001671,0.004635,0.0,0.001107,-0.010323,0.00447,0.007788,0.016007,-0.000181,-0.018294,0.03155,-0.001789,-0.000358,-0.014519,0.005275,-0.021893,0.019978,0.001088,0.016848,-0.007661,-0.028187,0.012932,0.009484,0.008491,-0.002687,0.00503,0.010724,-0.004244,-0.01474,-0.012257,0.004562,-0.018165,-0.034783,0.003067,-0.000573,0.009178,-0.021599,0.028466,-0.039917,-0.008433,0.004549,-0.006104,0.035856,-0.009562,0.007337,-0.01821,0.016302,0.058304
11850,0.030699,0.01841,-0.010017,-0.013608,-0.004009,-0.021191,0.004881,-0.008865,-0.027077,-0.016497,0.035852,-0.011619,0.009755,-0.00545,-0.006351,0.006141,0.01993,-0.007694,-0.000246,0.005294,0.002817,-0.028575,-0.014331,0.005739,-0.026122,-0.028255,0.013399,0.000793,-0.017836,0.022733,0.044719,-0.003525,-0.015035,-0.008722,-0.000259,0.005048,0.032711,-0.010725,-0.007437,0.005334,-0.013264,-0.002048,-0.006286,0.008521,-0.008321,-0.016006,-0.020202,-0.013389,0.020491,0.005984,0.045869,-0.019464,-0.01521,-0.042147,0.012572,0.033333,-0.033825,0.036767,-0.018383,0.022579,0.01117
12060,0.016598,0.006463,-0.00169,0.003385,0.009447,-0.005682,0.012437,0.01826,-0.016629,0.003979,0.002642,-0.001318,0.006596,-0.008191,0.012884,-0.002283,0.002288,-0.009785,0.0,-0.013834,0.007682,-0.006629,0.002002,0.015318,-0.003936,-0.005927,0.009275,0.005907,-0.012724,0.0,0.001983,0.021768,-0.006456,-0.008838,0.003963,0.002961,0.015087,-0.003877,0.002271,0.012298,-0.007353,0.003221,-0.014125,0.000977,-0.01594,-0.042314,-0.01795,0.004569,0.002099,-0.013967,0.029037,-0.019615,0.0,-0.017199,0.021071,-0.012242,-0.007082,0.009629,-0.01095,0.0075,0.031549
22111,0.011284,-0.002055,-0.000196,0.003826,-0.004007,-0.010597,0.006049,0.004041,-0.01561,-0.003889,0.013416,0.002766,0.011527,-0.001753,0.00722,0.00283,-0.007103,-0.000784,0.004021,-0.011038,0.011063,-0.003029,-0.012347,0.021431,0.003594,-0.008711,-0.002636,0.004797,-0.009353,0.004622,0.019383,0.010756,-0.015297,-0.016307,-0.003629,0.011124,0.007594,0.002222,-0.004821,0.007847,-0.002403,-0.010214,-0.021807,0.00418,-0.005055,-0.011655,-0.010683,-0.006011,0.006867,-0.012419,0.019274,-0.019112,0.005155,-0.017949,0.001984,0.008443,-0.003618,0.049585,0.009686,0.001077,0.021218
84788,0.003914,-0.004838,0.025012,0.022935,0.005674,-0.005884,0.006392,0.020571,-0.011363,-0.034931,0.0085,-0.006962,0.031463,-0.003421,0.010858,0.015768,-0.011547,0.006243,-0.00308,-0.012566,0.02145,-0.004491,-0.014438,0.009591,-0.004178,0.011197,-0.018514,-0.003715,-0.033473,0.027743,0.00111,0.026008,-0.007577,-0.009707,0.000557,-0.002047,0.000829,-0.001371,0.018724,0.027799,-0.007061,-0.019127,-0.057554,-0.005024,-0.001799,-0.039058,-0.001464,0.01761,0.000243,-0.058392,0.019233,-0.038482,0.007541,-0.004717,0.005684,0.037147,0.000252,0.007912,-0.029771,0.08914,-0.0761
13407,0.013141,-0.007066,0.013258,0.046373,-0.015309,-0.005649,0.013335,0.010194,-0.009082,-0.037678,0.000866,0.010477,0.025112,-0.014011,0.009976,-0.003448,-0.011314,-0.003121,0.000379,-0.011475,0.027629,-0.009802,-0.015933,0.017245,-0.005368,0.008333,-0.017748,0.007839,-0.031303,0.024873,-0.001051,0.021425,-0.005338,-0.020523,0.007016,0.007063,-0.00834,0.003727,0.008665,0.012556,-0.009696,-0.014687,-0.023314,0.004989,0.002336,-0.049043,-0.006025,0.001849,0.019075,-0.039549,0.0307,-0.034563,0.003054,-0.009553,-0.002014,0.040144,-0.009496,0.003402,-0.02969,0.155214,0.028412
14542,0.014491,0.001456,0.008239,0.004313,0.003432,-0.012088,0.004732,0.009721,-0.00567,-0.01946,0.016681,-0.005021,0.020268,-0.002149,0.024634,-0.000819,-0.010185,-0.000174,0.00282,-0.01021,0.032911,-0.006075,-0.012907,0.018963,-0.004643,-0.001153,-0.014114,-0.00286,-0.01413,0.012046,-0.005844,0.019761,-0.011424,-0.013504,0.011443,0.002982,0.000413,-0.002546,0.018854,0.018478,-0.007211,-0.01572,-0.022454,0.000998,0.0014,-0.02317,-0.01641,0.002184,0.014022,-0.035134,0.020212,-0.028361,0.01057,-0.004759,0.011654,0.026409,-0.018725,0.001925,-0.018302,0.044244,0.016403
38703,0.013114,0.001459,0.000455,0.00513,0.018046,-0.006804,0.007932,-0.001967,-0.01129,-0.010875,0.012828,-0.005609,0.012919,0.005389,-0.00268,-0.003941,-0.005755,-0.001085,0.003079,-0.005236,0.011071,-0.011309,-0.015977,0.027122,-0.004491,-0.018405,-0.005147,0.004065,-0.018955,-0.002063,0.032143,0.017119,-0.006804,-0.030287,0.004276,0.005924,0.012882,-0.003997,-0.002554,0.011156,-0.007235,-0.009656,-0.026674,-0.000378,-0.019096,-0.028527,-0.016667,0.010694,0.025354,-0.031737,0.018299,-0.03594,-0.012495,-0.007052,0.002925,0.021037,-0.027744,0.012589,0.006424,0.007206,0.026778
90319,0.014036,0.001444,0.008667,0.007096,0.001223,-0.008968,0.004624,0.009218,-0.011395,-0.021757,0.013985,-0.005917,0.018808,-9.2e-05,0.022449,-0.000386,-0.009103,-0.000481,0.003523,-0.011814,0.02745,-0.007579,-0.012406,0.014332,-0.007982,0.002781,-0.016242,-0.003292,-0.012657,0.016151,-0.003213,0.021708,-0.008705,-0.016861,0.005219,0.00832,0.001799,-0.003474,0.021414,0.014983,-0.00461,-0.015551,-0.023869,0.002752,-0.002889,-0.02414,-0.013617,0.002955,0.016738,-0.034575,0.016427,-0.028576,0.01209,-0.000723,0.011286,0.025858,-0.015883,0.000232,-0.022091,0.042811,0.01744
