47896,0.006435,0.001827,-0.017778,0.009901,-0.00337,0.00292,-0.007663,-0.014054,-0.008929,-0.018808,-0.001772,0.004034,0.000964,0.001445,0.009299,-0.003813,0.021368,-0.069477,-0.033389,0.033154,0.028226,0.01536,-0.006437,-0.027914,0.010747,0.00648,0.020634,0.007116,0.014935,-0.000633,0.0152,0.000936,-0.003428,-0.001563,0.001096,-0.003754,0.005495,-0.002655,0.004071,0.003119,-0.003575,-0.002028,-0.002658,-0.002351,0.015868,-0.001547,0.026952,-0.003017,-0.00348,-0.008957,0.002757,-0.002139,0.006124,-0.000152,0.002739,0.000911,-0.001365,-0.000911,-0.000456,0.002737,0.00182,0.00227,0.011024,0.008215,0.0
18163,0.009255,0.001956,0.006345,0.003638,-0.005437,0.004009,0.006292,0.000361,-0.007572,0.009447,-0.004799,0.005546,-0.003357,-0.001083,0.004456,0.001918,0.007658,-0.023156,-0.012521,0.015142,0.017584,0.009057,0.001299,0.007785,-0.004799,-0.002352,0.011081,-0.000233,0.0,0.001633,-0.000233,0.00163,-0.00093,0.002793,-0.002095,-0.000703,0.005395,0.000933,-0.006177,-0.009499,0.004144,0.009197,0.009581,0.00405,-0.009106,0.000931,-0.003138,-0.000233,0.002682,0.003721,0.004866,0.003574,-0.00023,-0.005056,0.004389,0.00552,-0.001487,-0.005269,0.006333,-0.00103,0.006758,-0.003641,0.008221,-0.008607,-0.002627
90319,-0.000521,-0.005598,-0.0113,-0.007882,0.001411,0.016195,-0.000552,-0.012565,-0.001787,0.001872,-0.001446,-0.010844,-0.027615,0.00267,0.003894,0.002243,0.006193,-0.041504,-0.005925,0.014857,0.005685,0.011997,0.009552,-0.007547,0.005788,-0.002412,0.014874,0.013124,0.007302,-0.004137,0.008664,-0.000231,0.023884,0.000279,0.004871,-0.003527,0.006455,-0.002318,0.000172,0.005702,0.005079,0.033297,0.012131,-0.001024,-0.0015,-0.00209,0.012142,-0.002107,0.002794,0.001251,-0.000359,-0.001423,-0.001351,-0.005918,0.00528,-0.003315,-0.003862,-0.003376,-0.000452,-0.003754,-0.002898,0.002426,0.003278,-0.004901,-0.002614
55976,-0.003956,0.006383,-0.001127,0.00254,-0.000282,0.00352,-0.002666,0.000703,-0.008575,0.005955,0.002396,0.002531,-0.004909,0.002114,0.005063,0.004058,0.004878,-0.001942,-0.006392,0.00014,0.013285,0.007728,-0.002876,0.004532,0.009297,-0.003928,0.004216,0.002979,-0.010667,0.004777,0.001087,-0.000407,0.002308,-0.002438,0.001765,-0.003659,0.000408,0.002719,-0.000271,-0.005561,-0.001091,-0.003686,0.0111,-0.00881,-0.002598,0.004936,0.006276,-0.005694,0.002727,0.012374,-0.002028,0.001219,-0.007714,-0.005865,0.000549,0.018785,-0.020054,-0.001511,-0.010041,0.003613,-0.013983,-0.001123,0.003655,-0.001261,0.001823
65875,-0.009234,0.006742,0.002954,-0.004124,0.020509,-0.004444,0.008346,0.013859,-0.001899,0.007989,-0.002831,0.011734,0.005986,-0.000372,0.006324,-0.001294,0.011845,-0.00439,0.005695,0.001461,0.004378,0.014166,0.006984,0.005335,0.005218,-0.015642,0.00939,0.000537,-0.008225,0.009555,-0.002857,0.0,0.001612,-0.004112,-0.001436,-0.004495,0.013184,-0.0041,-0.018973,0.009305,-0.008315,0.010026,-0.016423,-0.009174,-0.001852,0.000557,-0.005377,-0.000932,0.001306,0.002795,0.000929,-0.003899,-0.000746,-0.015855,0.007771,-0.005642,-0.007944,0.001907,0.001522,-0.0019,0.004188,-0.012891,0.008258,-0.004381,0.001148
21936,0.001441,0.003453,-0.005162,0.006918,-0.002577,0.011768,0.001702,-0.000566,-0.015585,0.007196,-0.005716,-0.00115,-0.015252,0.008182,0.007246,-0.008058,0.003481,-0.017924,-0.005004,0.018935,0.016551,0.005713,0.010224,0.006747,0.001396,-0.00251,0.009785,0.000831,0.00249,0.001932,0.0168,-0.004063,-0.003536,0.0,0.001092,0.000818,0.000817,0.001089,0.00136,0.000543,-0.004885,0.005999,0.011385,-0.024658,-0.021984,-0.003967,0.00825,-0.014391,0.004294,0.001425,0.000569,-0.004836,0.003716,-0.009114,0.01006,0.001423,-0.005968,-0.004002,0.007176,-0.007695,-0.001436,0.001438,0.008329,-0.006551,-0.002294
83443,0.010317,0.000845,-0.006826,0.004818,-0.002891,0.00792,-0.002105,-0.003305,-0.005784,0.002554,-0.006016,0.010965,-0.008874,0.006679,0.013129,0.002857,0.014173,-0.042951,-0.008661,0.012852,0.013117,0.018787,-0.005732,-0.012017,0.001969,-0.00421,0.012261,0.001949,0.005141,0.008709,-0.001371,0.001647,0.00411,0.002388,-0.005105,-0.012451,0.001732,-0.003181,0.001388,-0.001039,0.001595,-0.001039,-0.002357,-0.004308,0.002233,-0.003551,0.017678,-0.000618,0.011404,-0.0036,0.007158,-0.000135,0.000406,-0.003654,0.012497,-0.001811,-0.000403,-0.002017,0.002156,-0.00242,0.00155,-0.004911,0.009398,0.006229,0.001731
14541,0.001287,-0.005933,0.001293,0.005067,0.021251,-0.002226,-0.002716,-0.008073,0.001177,-0.008031,-0.006418,0.004372,0.004947,0.010239,0.00614,-0.009202,0.021019,-0.02432,-0.015113,0.012654,0.017613,0.013634,-0.006487,-0.005569,0.009752,-0.01463,0.016691,0.005918,0.013189,-0.001217,0.000469,0.003093,-0.008783,-0.000471,-0.004244,-0.001894,0.002562,-0.024513,-0.003784,-0.00409,-0.004596,0.006779,-0.032885,0.004843,0.010242,-0.002187,0.001195,0.006865,0.001186,-0.011646,0.012582,0.007495,0.005971,-0.00146,0.006529,0.013011,-0.011878,-0.003714,-0.002551,0.005114,-0.003033,-0.005594,0.007205,-0.00343,-0.011013
11308,0.002242,0.000447,0.007156,0.007327,-0.001102,0.005075,0.00461,0.005026,-0.011307,-0.001773,-0.000666,0.006665,-0.011477,0.004242,0.003335,-0.005983,0.004904,-0.02551,-0.003415,0.009137,0.005885,0.020027,-0.004633,0.006871,-0.003522,-0.003976,0.006432,0.004187,0.000219,0.00351,-0.001093,-0.001313,0.0,0.0,-0.00263,-0.001318,0.008361,-0.005673,-0.015142,-0.032977,0.00576,-0.000458,-0.004126,0.001841,0.002527,-0.002979,-0.000689,-0.00092,0.000691,0.003221,0.00321,0.0064,0.00477,-0.009268,0.005248,0.000908,-0.004082,-0.004098,0.002515,0.0,-0.004105,-0.008015,0.005079,-0.00689,0.004394
17778,0.003141,-2.4e-05,-0.003485,0.005978,-0.003147,0.006079,-0.001358,-0.002758,-0.005512,0.002932,-0.009525,0.014044,-0.008451,0.006771,0.013121,0.003927,0.011948,-0.041115,-0.008825,0.011539,0.01067,0.020363,-0.00312,-0.015432,0.003099,-0.005238,0.010442,0.005142,0.005681,0.008754,-0.001642,0.001828,0.004155,0.00166,-0.004894,-0.013103,0.002265,-0.00369,0.001829,-0.000462,0.001664,-0.003046,-0.000185,-0.004908,0.001861,-0.002183,0.014802,0.00133,0.010559,-0.002743,0.008591,-0.000631,0.001105,-0.00536,0.013972,-0.003082,-0.000717,-0.002663,0.004738,-0.003025,0.000785,-0.0043,0.006125,0.00649,0.004047
22752,0.001244,0.008699,-0.003168,0.009357,-0.002974,0.010877,-0.007636,-0.006471,-0.004225,0.002495,-0.002844,0.025138,-0.028,0.004473,0.001959,0.014045,0.01122,-0.031207,-0.0102,0.004882,0.026448,0.009816,0.005728,0.001036,0.02,-0.006423,0.009697,-0.000168,0.004382,-0.000839,0.001679,-0.000335,-0.01023,-0.0061,0.002216,0.0,0.00051,-0.00442,-0.003415,0.004112,-0.002901,0.003936,0.0,-0.005626,-0.011658,0.003296,0.10408,-0.015659,-0.005886,0.0024,0.015805,-0.0044,-0.000474,-0.004422,0.003966,0.005372,-0.004243,0.002999,0.000472,-0.013369,-0.006536,0.008504,0.002546,-0.004761,0.001276
10104,0.001492,-0.039742,0.011381,0.008696,-0.00786,0.003833,-0.005855,-0.007938,-0.003098,0.005438,-0.010044,0.005203,0.026915,0.00126,0.006544,0.0005,0.020495,-0.039187,-0.019118,0.016892,0.036289,0.009371,0.001955,-0.011258,0.003218,0.0,0.008389,-0.002202,0.015694,0.000966,0.005065,0.0024,-0.003112,-0.013449,0.004138,-0.004364,0.000244,0.001947,-0.005345,-0.000244,0.006352,-0.003642,0.00268,-0.010693,0.0,0.004667,0.005623,0.000729,-0.001458,-0.000243,0.004624,-0.004603,0.007301,-0.001691,-0.002662,-0.001699,0.004375,-0.00242,0.006793,-0.010362,0.00073,0.003893,0.001212,0.0,-0.002179
59328,0.002216,0.003159,-0.004408,0.001898,0.006313,0.000314,0.001568,0.003131,0.004057,-0.000933,-0.01649,0.002531,0.002209,0.012909,0.004663,-0.000928,0.021679,-0.04365,-0.026307,0.0153,0.023726,0.027247,-0.001524,-0.002137,0.008874,0.006976,0.024096,0.011177,0.016289,0.002003,0.005427,-0.003693,-0.00057,0.002853,0.015363,-0.039787,0.01138,0.000866,0.011531,-0.007409,-0.001723,0.002588,-0.000287,-0.008321,-0.001447,0.009635,0.011567,0.001715,-0.003425,-0.011168,0.004344,-0.003172,0.009835,0.008594,-0.005396,-0.001428,0.007721,0.003405,0.001131,-0.007062,-0.001707,0.004845,0.008225,0.004219,0.005322
66181,-0.002195,0.0044,-0.00506,-0.019356,0.005651,-0.00254,-0.002238,-0.003635,-0.007762,-0.020261,0.0103,0.00656,-0.001727,0.003775,0.00094,-0.001096,0.005407,-0.014732,-0.013687,0.022941,-0.001255,0.002512,0.015115,-0.002083,0.017163,-0.003116,0.024245,0.006029,-0.002294,-0.009493,0.007337,0.001784,0.011574,0.004694,0.003139,-0.009752,0.003307,-0.000147,0.001832,-0.003218,0.012105,0.00203,0.003834,-0.01117,-0.001166,-0.007369,0.006321,-0.005113,-0.000734,-0.003747,0.010619,-0.00343,0.003588,-0.006056,-0.000587,-0.009915,0.004896,-0.000886,0.006502,-0.008516,0.002739,-0.007901,0.00655,-0.003327,0.000149
59408,0.008114,0.005384,-0.034806,0.006935,-0.011708,0.005575,-0.016632,-0.02537,-0.016631,-0.025,0.006033,-0.002249,0.006762,0.010448,0.005908,-0.000734,0.031594,-0.074074,-0.063077,0.042693,0.038583,0.006065,-0.012811,-0.027481,0.009419,0.011664,0.012298,0.003037,0.024981,-0.007386,0.015625,0.000733,0.032943,0.010631,0.009818,-0.009028,0.007708,-0.000695,0.011134,0.006882,0.003418,-0.012943,-0.011042,-0.013957,0.02477,0.0,0.039365,0.005316,0.003966,-0.025016,0.004727,0.002016,0.007378,0.009987,-0.001318,0.00066,0.003958,-0.002628,0.011199,0.003257,0.008442,0.016742,0.003167,0.022096,0.001544
76076,-0.005164,0.006228,0.001719,-0.00103,-0.001031,0.002408,0.0,-0.003775,-0.006545,0.004161,-0.010704,0.007679,0.002771,-0.005181,-0.001042,-0.001738,0.01741,-0.050308,-0.015856,0.017576,0.016913,0.015216,0.003834,-0.007292,0.013766,0.000696,0.018093,0.00581,0.006116,0.004728,0.000336,0.002016,0.003018,0.000334,0.02373,-0.001632,0.004251,0.002605,0.002923,-0.003886,-0.007802,0.000328,0.006551,-0.00358,0.003266,0.002604,0.007792,-0.000967,-0.002257,-0.002909,0.003242,-0.002585,0.010366,-0.002244,-0.012854,-0.007812,0.001312,0.003604,0.011427,0.002582,0.007405,0.001918,0.007337,-0.001267,-0.003171
89525,0.006793,-0.001098,-0.001571,-0.002517,-0.002366,-0.000474,-0.004587,-0.002066,-0.006529,0.004007,-0.00463,0.012029,-0.011569,0.001443,0.001281,0.001599,0.004949,-0.020651,0.013139,0.009766,0.013794,0.01955,0.005599,-0.004136,0.001384,0.017819,0.012828,0.00447,-0.003857,-0.004765,0.002843,-0.002089,-0.000299,0.00344,0.000447,-0.00149,0.006565,0.000148,-0.004298,0.011015,-0.000883,-0.008989,0.004312,-0.009476,-0.000897,0.005087,0.003126,-0.004748,-0.002535,0.004783,0.006843,-0.002512,0.000148,-0.00311,0.006834,-0.005312,-0.016615,0.002263,-0.01174,0.000457,-0.001979,-0.000763,0.00229,-0.001675,-0.004424
92602,0.007296,-0.001408,0.018739,-0.007911,0.001396,0.012542,0.00059,-0.004716,-0.007206,-0.006761,-0.002403,0.005018,0.005791,0.008141,0.003151,0.001785,0.008611,-0.041119,0.005015,0.003462,0.000812,0.031434,-0.004326,0.009479,0.001174,-0.005666,0.012871,0.002813,-0.004643,0.003304,-0.000484,0.004264,-0.006079,-0.030194,-0.002403,-0.002308,0.004224,-0.001302,-0.007522,-0.016471,0.018186,0.011705,-0.001097,-0.001797,-0.009403,-0.000303,-0.000707,-0.003841,-0.001522,0.007825,-0.003126,0.001416,-0.003939,0.008721,0.008244,0.000499,-0.004086,0.001901,0.002697,-0.00259,-0.002896,-0.007412,0.011705,-0.002892,-0.0004
13856,0.011392,0.004234,0.005196,0.001658,-0.002045,0.006732,0.004652,-0.003376,-0.00242,0.00165,-0.003584,0.009625,-0.004237,-0.000387,0.006869,-0.003267,0.006748,-0.023554,0.001471,9.8e-05,0.009595,0.027347,-0.002926,0.007479,-0.004698,0.014823,0.007256,0.005911,-0.001102,0.010295,0.000455,-0.002728,-0.004104,0.00293,-0.005569,-0.003122,0.005618,-0.001557,-0.007522,-0.006654,0.006048,0.007306,9.2e-05,-0.001928,-0.006255,0.003517,0.002214,-0.004786,0.001295,0.004987,-0.003124,0.001014,0.001197,-0.006623,0.004352,-0.001752,-0.001016,-0.001941,-0.000741,0.002132,-0.002127,-0.003986,0.005026,-0.007223,0.002728
92611,0.003547,0.009215,-0.000125,0.007506,0.000745,0.013027,-0.004776,-0.013291,-0.0222,0.002168,-0.005091,0.002303,-0.017358,0.004546,-0.000129,-0.010345,0.022214,-0.040649,-0.022785,0.024816,0.021022,-0.03349,0.00418,0.002551,-0.008169,0.006076,0.025634,0.001309,0.012546,-0.000258,0.008779,0.002048,0.000128,0.005236,0.00813,-0.007182,0.014215,-0.012139,-0.005701,0.00051,0.008404,-0.014396,0.002691,0.000256,0.005493,0.009783,0.008304,-0.002371,0.001376,-0.004746,0.005522,-0.001248,0.011122,-0.001236,0.002104,-0.007051,0.002492,0.007332,-0.003207,-0.006312,0.000374,0.003113,0.003724,0.00371,-0.003326
12490,-0.008001,0.006491,-0.003974,-0.001047,0.003929,0.00437,-0.003766,-0.006844,-0.007154,-0.001454,-0.002516,0.002522,0.006157,0.010659,0.002864,-0.007335,0.015891,-0.056389,-0.021079,0.015331,0.018943,0.022363,0.003755,-0.004398,0.004549,0.00151,0.012189,0.005632,0.011009,0.006241,0.014302,-0.00312,0.000501,-0.001752,0.011154,-0.00564,0.010097,0.003579,-0.003259,-0.001789,-0.002843,-0.004648,0.005167,-0.005389,0.00056,0.005477,0.012071,-0.000367,-0.001666,0.001916,0.008946,-0.009662,-0.000432,-0.007289,-0.001618,0.005734,-0.008181,-0.00025,0.001625,-0.00755,-0.002641,-0.001954,0.008843,-0.002004,-0.003262
26403,-0.007055,0.00203,0.000304,0.000304,-0.004353,-0.003152,-0.00204,-0.00511,0.002363,0.008507,-0.001321,0.001119,0.006302,0.005758,-0.007532,-0.000304,0.002328,-0.033327,-0.013999,0.017695,0.009682,0.008662,0.002147,-0.003774,0.008089,0.006806,0.012296,0.003614,0.0022,-0.003194,0.000901,-0.0017,0.003507,-0.00679,-0.012567,-0.002138,-0.003061,-0.003275,-0.007188,-0.003723,-0.00436,0.000417,-0.004273,-0.005547,0.011367,-0.009678,0.007041,-0.000835,0.009608,0.01231,-0.00092,-0.009512,0.002685,-0.002266,-0.000103,-0.002271,-0.00269,-0.005395,0.001043,-0.001563,-0.002818,-0.003558,-0.003571,-0.000105,-0.004217
70519,0.007945,0.000639,-0.033639,0.007711,-0.004373,0.000439,-0.012072,-0.024661,-0.016857,-0.027804,0.001192,0.002618,0.008547,0.007533,0.002804,-0.005592,0.041706,-0.093567,-0.045161,0.050936,0.041543,0.00641,-0.00519,-0.032962,0.006866,0.005602,0.016711,0.007385,0.027193,-0.002532,0.025848,-0.0027,0.005414,-0.004936,0.002706,-0.007646,0.003852,-0.005869,0.002498,0.003171,-0.001129,-0.006125,-0.008902,-0.009903,0.020935,-0.001139,0.042883,0.005249,-0.001305,-0.009804,0.006161,-0.00328,0.017771,0.004958,0.000215,-0.002788,0.000645,0.002794,-0.0015,0.001502,0.001286,0.008348,0.003184,0.013542,-0.00334
92655,0.006434,0.011224,0.005881,0.009573,-0.008759,0.025267,0.001994,-0.010236,-0.008259,-0.001593,0.000109,0.0102,-0.006996,0.006028,-0.002382,-0.002099,0.009355,-0.013651,-0.001311,0.01167,0.013049,0.004839,-0.002408,0.004969,0.005793,-0.011097,0.003338,-0.006725,-0.003278,0.011583,-0.004524,0.003479,-0.004104,0.013073,0.003016,-0.001049,0.00574,-0.013641,-0.000212,-0.000141,0.007623,0.003082,0.002165,-0.002369,-0.002026,-0.00119,0.001962,-0.006014,-0.002181,0.002609,0.003094,0.001753,-0.008819,-0.003813,0.004466,0.003246,-0.000914,0.000352,-0.000563,-0.015069,-0.018374,-0.004953,0.004758,-0.002914,-0.005991
13901,0.011157,-0.000622,0.015394,-0.001531,-0.001534,0.007988,0.003657,0.0041,-0.010963,0.007094,0.000459,0.00949,-0.00834,0.007339,0.004554,-0.000453,0.002419,0.010707,0.013578,-0.000294,-0.001178,0.016659,0.00087,0.008548,0.00158,-0.006024,0.007648,0.000573,-0.014312,0.003049,-0.002316,0.00711,-0.003458,0.000723,-0.003034,-0.004057,0.001891,-0.000871,-0.012645,-0.017371,0.005393,0.008791,-0.000738,-0.004582,-0.014404,0.003767,-0.001351,-0.000601,0.001955,0.003302,-0.001496,0.0,-0.007192,0.0,0.003018,-0.002257,0.000302,0.000151,0.001809,-0.004514,-0.003628,-0.001365,0.004101,-0.003328,0.003188
14008,0.000633,0.011515,-0.004253,0.006282,-0.008115,-0.005601,-0.007722,-0.012757,-0.010983,-0.000588,-0.007125,0.002633,-0.017597,0.006884,-0.008165,0.00261,0.016421,-0.038222,-0.012769,0.02656,0.011319,0.013658,0.013999,-6.5e-05,0.011538,0.00346,0.028801,-0.005711,0.011113,-0.008891,0.01383,0.003318,-0.002144,-0.0027,0.004677,0.005758,0.009014,0.005372,0.006664,0.017952,0.003515,0.004379,0.012382,-5.7e-05,-0.004134,-0.004382,0.005734,-0.007601,-0.001509,-0.00494,0.007008,0.003422,0.014796,-0.013862,0.012488,0.002524,-0.006466,0.004205,0.000287,-0.020413,-0.003571,0.010222,-0.002675,-0.004373,-0.004099
15408,0.009136,0.009887,0.006134,-0.003634,-0.002824,0.005074,0.005166,-0.00327,-0.00457,-0.000824,-0.000471,0.005186,-0.005394,0.008017,0.002222,-0.005602,0.013614,-0.030566,-0.001194,0.013632,0.01569,0.027642,-0.002713,0.005666,0.011269,-0.004792,0.006046,-0.000111,-0.022707,0.013895,-0.007639,0.005886,0.002701,-0.001459,-0.008992,-0.006011,0.005933,0.002836,-0.01527,-0.016426,0.003854,0.005002,-0.004862,-0.009538,-0.002936,0.007538,0.037994,-0.000451,0.011606,-0.004789,0.001007,0.001342,-0.005359,-0.001347,0.005059,0.003915,0.001782,0.000556,-0.005557,0.000894,-0.000562,-0.008212,0.004537,-0.006774,0.017279
22592,0.002198,-0.003853,0.002023,0.010096,0.00488,0.002984,-0.007525,-0.009228,-0.008484,0.002872,0.001134,0.012694,-0.005826,0.013555,0.000818,-0.000817,0.01682,-0.02866,-0.011412,0.014355,0.01138,0.020989,0.002398,0.000513,-0.002676,-0.001656,0.012867,0.005025,0.00646,0.000279,0.00943,0.002764,-0.001599,0.000718,0.000993,-0.006394,0.000999,-0.004489,-0.010967,0.003434,-0.001627,0.002135,-0.000393,0.000393,0.000112,-0.003195,0.004274,5.6e-05,-0.001064,0.00241,0.012191,-0.004033,0.001609,-0.007255,0.009651,-0.003836,0.0024,-0.003006,0.003909,-0.002003,0.000948,-0.000947,0.006075,-0.001939,-0.005051
13721,-0.001589,0.03597,-0.001383,-0.033539,0.004457,-0.021712,-0.015876,0.004115,-0.017541,-0.000501,0.008347,0.008278,-0.014614,0.001666,-0.002163,0.006836,0.015234,-0.02365,-0.019713,0.022325,0.030338,0.001618,0.012922,-0.012598,0.023417,0.000947,0.011509,0.002961,0.017871,-0.002443,-0.017755,-0.004715,0.00379,-0.003776,0.001421,0.00757,-0.001252,0.007992,0.002021,0.006982,-0.002774,0.023331,0.01072,-0.00239,-0.003145,-0.00706,0.006657,-0.003006,0.006331,-0.004943,0.007828,0.003585,0.002977,-0.009645,0.001349,-0.000898,0.004942,-0.001341,-0.012536,-0.016775,-0.005226,-0.0017,-0.001548,-0.005425,-0.000935
