14593,0.053851,-0.020894,-0.024457,-0.015812,0.010738,-0.041674,0.040607,-0.009126,0.016503,-0.007625,0.024457,0.012743,-0.006451,-0.033905,-0.00448,0.028336,-0.006889,-0.019994,0.004164,0.005141,0.001485,-0.012275,0.018766,0.006959,0.023577,0.002462,0.01339,0.019234,0.020213,-0.013196,0.024307,-0.017853,0.018708,-0.002528,0.005069,-0.01283,0.00293,-0.011685,0.018039,0.002978,-0.00245,-0.006027,-0.000749,-0.015133,0.008215,-0.035386,0.001955,0.012803,0.005318,-0.025805,-0.00741,-0.024939,0.01792,0.019845,-0.009259,-0.011246,-0.001282,0.021012,-0.014767,0.013314,-0.001574,-0.000394,-0.012377,-0.005348
10107,0.019623,-0.012957,-0.026981,-0.003647,0.021479,-0.018178,0.028102,-0.005817,0.020265,-0.00582,-0.003987,0.012351,-0.002819,-0.026662,-0.001604,0.024485,0.006738,-0.008923,-0.013251,0.017819,-0.005244,-0.014411,0.016908,0.027909,0.027729,-0.004858,0.00823,0.013405,0.010267,0.000235,0.010082,-0.011219,0.015298,0.004778,-0.00767,-0.001855,0.008983,-0.013086,0.015476,0.001532,0.001606,-0.028286,-0.008053,-0.001307,-0.001269,-0.01616,-0.005327,0.013227,0.010932,-0.020914,-0.003843,-0.029363,0.016862,0.021067,-0.011969,-0.008565,0.002468,0.01382,-0.005315,0.022882,0.003748,-0.000914,-0.008668,0.001484
84788,0.017204,-0.016404,-0.028932,-0.009128,0.007687,-0.016168,0.037568,-0.001701,0.018299,-0.00774,-0.002528,0.003303,0.014189,-0.034359,0.015512,0.011678,0.00856,-0.016073,-0.01322,0.001894,0.007765,-0.006646,0.012696,0.021628,0.020794,-0.000902,0.017237,0.006071,0.022096,0.002132,0.006099,-0.019706,0.013828,0.006022,-0.008069,-0.011068,0.008196,-0.015758,0.009622,0.02039,0.002473,0.012018,0.003704,-0.001121,-0.02334,-0.022035,-0.012479,0.010955,-0.004464,-0.030721,0.010475,-0.022324,0.003024,0.019431,0.014735,-0.011653,-0.000148,0.004914,-0.013733,0.013084,0.004333,0.001875,-0.010735,-0.00218
13407,0.028298,-0.02231,-0.013861,0.008731,0.025772,-0.033941,0.040852,-0.003161,0.0339,-0.020009,0.019933,0.020201,0.016936,-0.018978,0.041239,0.011823,-0.009913,-0.029212,-0.012051,0.015355,0.02756,-0.009697,0.022674,0.014022,0.03432,-0.008579,0.022301,-0.000224,-0.001789,-0.002944,-0.005714,-0.022404,0.016512,-0.005328,-0.012868,0.001357,-0.003899,-0.01642,0.015547,0.006343,0.001749,0.011628,0.072973,-0.013444,-0.00769,-0.013082,-0.010491,0.015872,-0.002937,-0.041087,0.00183,-0.012984,0.008957,0.034987,-0.001519,-0.017435,0.011711,0.016008,-0.00747,0.026563,0.009734,-0.000397,0.015534,-0.012081
14542,0.021921,-0.002724,-0.023668,0.011043,0.029013,-0.040014,0.014095,0.001135,0.02907,-0.024991,0.002216,0.012596,-0.000688,-0.026235,0.003428,-0.002256,0.007049,-0.003848,-0.000342,-0.004309,0.010022,-0.000199,0.006368,0.033414,0.041071,-0.000359,0.011206,0.007005,0.009023,-0.013601,0.005535,-0.005482,0.018547,0.000479,0.002019,-0.003809,-0.000148,-0.011063,0.020891,0.004941,-0.008432,0.03155,0.021001,-0.008136,-0.006203,-0.017084,0.001058,0.010442,0.007282,-0.023776,-0.01405,-0.030181,0.010223,0.023957,0.002267,-0.007745,0.002292,0.020522,-0.004665,0.026255,0.000997,0.010153,-0.012747,0.003767
90319,0.023616,-0.002503,-0.025706,0.011196,0.031043,-0.042712,0.016369,-0.002044,0.031603,-0.024061,0.002166,0.014335,-0.000801,-0.029238,0.00278,0.00184,0.00524,-0.004311,-3.4e-05,-0.003803,0.010401,0.000332,0.007843,0.032611,0.041873,-0.004371,0.013475,0.005091,0.008994,-0.011472,0.00437,-0.005554,0.019332,-0.001094,0.003071,-0.004695,-0.00029,-0.011337,0.021048,0.004348,-0.008204,0.029708,0.014294,-0.016408,-0.004427,-0.015471,0.003442,0.009755,0.006238,-0.025588,-0.009464,-0.030753,0.013085,0.022135,0.004626,-0.011556,0.003991,0.015606,-0.005557,0.029166,0.000775,0.007381,-0.007407,-0.002467
93436,0.063553,-0.044528,-0.048424,-0.048622,-0.037799,-0.05845,0.196412,-0.008195,0.047211,-0.008391,0.020484,-0.043874,0.036831,-0.069321,0.002618,0.023104,-0.011702,-0.048161,0.016057,-0.033854,-0.011993,0.039801,0.050832,-0.009252,0.044277,0.000825,-0.029858,0.019122,-0.009915,0.036867,0.085957,-0.039472,0.009041,0.001259,-0.033997,0.006101,0.034952,-0.032831,0.013492,0.012065,-0.045327,-0.014672,-0.025058,0.047917,-0.034591,-0.016499,-0.003949,-0.011029,0.013307,-0.064444,-0.018822,-0.044248,-0.030853,0.031573,-0.021891,0.001803,-0.024936,0.041387,-0.010055,0.044002,-0.002886,0.02388,0.01893,-0.008924
47896,0.022627,-0.003256,0.019332,-0.015369,0.002325,0.013253,-0.007063,0.021735,-0.005221,0.011858,-0.004995,-0.011971,0.010293,0.016507,-0.015921,-0.026879,-0.010002,0.007761,0.012814,0.01665,-0.015539,0.011789,-0.014565,0.009722,0.00527,-0.00703,0.015668,0.001226,0.007478,-0.002112,-0.011927,-0.01869,0.006349,0.007426,-0.00424,-0.022142,0.008508,-0.021058,0.019136,0.002464,0.004583,0.006479,0.019444,-0.008892,-0.002926,0.013824,0.013121,0.020124,0.003423,-0.000124,-0.016623,-0.006875,0.025723,0.015542,0.004024,-0.014089,-0.007638,-0.001738,0.011379,0.00541,-0.010334,-0.000124,0.015572,-0.000669
22111,0.005427,-0.001883,-0.017608,-0.020164,0.019795,0.008328,0.001906,0.009195,-6.3e-05,0.002891,0.005138,0.005922,-0.003718,-0.001866,-0.00268,0.002874,-0.000935,0.009729,0.000371,0.018275,0.00673,-0.006203,-0.004,-0.009249,0.003685,-0.000245,0.001346,-0.003912,-0.010554,0.002419,-0.013363,0.002759,0.002939,0.011534,0.002774,0.023296,0.000661,-0.008464,0.002058,-0.008458,-0.005728,-0.007354,0.013705,-0.008953,0.01524,0.015495,-0.004172,0.00401,0.004531,0.010505,-0.008164,-0.004027,0.010464,0.00153,0.000999,0.000352,-0.002171,0.005821,-0.000643,0.003802,-0.002756,-0.005938,-0.001538,0.002607
86580,0.009278,-0.031463,-0.044867,-0.033933,0.007377,-0.069675,0.080305,-0.004153,0.042127,-0.010582,0.026077,0.007581,0.003762,-0.046379,0.009688,0.026507,-0.008759,-0.032726,-0.008523,0.024252,0.00849,-0.005908,0.037019,0.034724,0.012725,-0.009008,0.020344,0.012267,0.005797,0.056181,0.030936,-0.02567,0.05631,-0.013927,-0.034611,-0.012401,0.012474,-0.033218,0.027946,0.013937,-0.006218,-0.006826,0.003142,-0.020571,-0.011509,-0.032723,0.007473,0.004461,0.019917,-0.036895,0.002839,-0.038287,-0.006778,0.042279,-0.005441,-0.010571,0.003567,0.038871,0.025954,0.041373,0.00229,0.003339,-0.013503,0.048844
