14593,0.030753,0.025623,0.002053,-0.006626,-0.036719,0.002356,-0.010255,-0.004605,0.033613,-0.03224,0.029123,0.009409,0.000765,-0.003267,0.027059,0.014803,0.019338,-0.019627,-0.030465,0.075553,-0.01541,-0.017543,-0.037305,-0.042405,-0.001944,0.003902,0.004175,-0.03319,0.088975,0.019269,-0.009486,0.011869,-0.008331,0.012971,0.003782,-0.02168,0.014661,0.005926,-0.019594,-0.026264,-0.021148,0.048594,0.001892,-0.003371,-0.007983,-0.02537,-0.013785,0.012133,-0.003435,0.01639,0.006782,-0.015536,-0.046854,-0.014579,-0.01591,-0.000529,0.02381,-0.023773,-0.002798,-0.013878,-0.030685,0.028324,0.002469
10107,0.033663,0.033812,0.001286,-0.009671,-0.050853,-0.021303,-0.01675,0.001508,0.037608,-0.024249,0.039246,0.004084,-0.00847,-0.001395,0.025281,0.021188,0.013792,-0.077156,-0.019756,0.040221,-0.015856,-0.017059,-0.035368,-0.026579,0.033326,0.02927,0.004388,-0.01905,0.082268,0.016997,-0.0225,0.001739,0.001818,-0.000207,-0.001903,0.003441,0.012312,0.010407,-0.000364,-0.023153,-0.005915,0.061624,-0.001764,0.001296,-0.018901,-0.020304,-0.00306,0.012399,-0.008003,0.028889,0.017465,0.001168,-0.031918,-0.017349,-0.017328,0.005615,0.010877,-0.025529,0.002267,-0.007414,-0.010255,0.02763,-0.004938
84788,0.025487,0.04496,-0.001156,-0.005374,-0.047714,-0.007769,-0.012844,0.006149,-0.003277,-0.050031,0.064453,0.022586,-0.011086,0.001564,0.035315,0.00419,0.00651,-0.040962,-0.040636,-0.068043,-0.00938,-0.055154,-0.048249,-0.030612,0.018813,-0.004946,-0.006075,-0.042676,0.121778,0.043051,-0.02282,0.004569,-0.018395,-0.023373,-0.007485,-0.017846,0.008003,0.009979,-0.007649,0.005781,-0.016285,0.044579,-0.010773,-0.014346,-0.033146,-0.030326,0.00238,0.021366,-0.013946,0.016388,0.021425,-0.009839,-0.034178,-0.00667,-0.033462,0.00318,0.018547,-0.034344,0.017425,-0.025924,-0.014692,0.028844,-0.002138
14542,0.032761,0.031319,-0.001855,0.000196,-0.026115,-0.008637,-0.006686,0.00255,0.014344,-0.025374,0.037045,0.006053,-0.010849,0.002393,0.00945,0.014683,0.019035,-0.09635,-0.023413,0.042981,-0.01988,-0.043947,-0.037901,-0.041116,0.038448,0.022491,0.002933,-0.016984,0.07746,0.027185,-0.007237,0.028012,0.002735,-0.00495,-0.007107,-0.020143,0.015653,0.015309,-0.012346,-0.013832,-0.008416,0.062971,-0.001676,-0.004443,-0.009521,-0.025633,-0.022197,-0.012612,-0.009367,0.005265,0.024476,-0.005634,-0.043123,-0.003728,-0.01882,0.005384,0.006917,-0.02205,0.017562,-0.020933,-0.016718,0.028799,-0.002473
90319,0.03126,0.030414,-0.002066,-9.9e-05,-0.027016,-0.00831,-0.006949,0.00391,0.015375,-0.025237,0.035315,0.008002,-0.011313,0.003413,0.011603,0.013745,0.019118,-0.091405,-0.028547,0.044134,-0.018486,-0.042747,-0.038687,-0.040704,0.037756,0.022061,0.004633,-0.017773,0.075813,0.026293,-0.007364,0.028631,0.004165,-0.004957,-0.009455,-0.018783,0.015167,0.014529,-0.010156,-0.014467,-0.008954,0.060931,0.0,-0.005446,-0.009558,-0.025131,-0.021035,-0.012956,-0.009391,0.005171,0.024863,-0.005856,-0.044283,-0.006604,-0.020164,0.006558,0.006291,-0.020317,0.01675,-0.020621,-0.015677,0.028249,-0.002487
92655,0.020731,0.014859,0.007455,-0.015064,-0.027508,-0.011865,0.001904,0.0003,0.019902,0.006315,0.017052,0.000632,-0.003619,0.001076,0.02467,0.014745,-0.002548,0.005461,-0.002522,0.017423,0.007093,-0.014122,-0.007089,0.000331,-0.010007,0.012728,0.014733,-0.022403,0.006492,-0.040594,-0.015955,-0.020905,0.016918,0.007409,0.028507,-0.02417,0.011408,0.012656,0.014933,-0.009951,-0.008022,0.037424,-0.019808,0.001676,-0.002089,0.007999,0.006656,0.009228,-0.015915,0.012352,-0.013996,0.00026,-0.019838,-0.007542,-0.000191,-0.006474,0.01409,-0.000853,0.008006,0.00128,-0.006654,0.002706,0.000566
22111,-0.000979,0.014828,-0.003079,-0.019381,-0.010562,0.001311,0.014463,-0.000246,0.015121,-0.004178,0.012951,-0.003482,-0.007951,0.00255,0.021804,0.013455,-0.001579,0.008787,0.000581,0.014857,-0.005147,-0.005058,-0.015368,0.001702,0.004452,0.008747,0.004972,-0.007996,0.011714,-0.029919,0.015716,0.002792,0.006207,0.008071,0.007663,0.005108,0.00483,0.001074,0.001299,0.000508,-0.006993,0.010847,0.004157,0.000783,-0.000559,-0.01499,0.006076,0.000169,-0.008239,0.011949,0.007704,0.003069,-0.012628,-0.010254,-0.001082,0.001083,0.011442,-0.003658,0.002542,-0.000282,-0.00434,0.005095,-0.005125
11850,0.0528,0.036445,0.040412,0.029661,-0.010092,-0.021677,-0.008499,0.004388,0.034949,-0.026308,0.014417,0.001789,0.029663,0.001349,0.01857,0.00699,-0.006754,0.0119,0.003827,0.029289,0.000994,0.009927,-0.020552,0.013594,0.010891,0.011842,0.003168,-0.044737,0.014692,0.031222,0.002896,0.006704,-0.01069,0.001328,-0.008668,-0.009904,0.028927,-0.004992,-0.003521,-0.030033,0.006648,0.007237,-0.00485,-0.008484,-0.027399,-0.027796,-0.002214,0.007429,-0.008427,0.024628,0.010934,-0.007366,-0.009581,-0.007018,0.004489,0.014453,0.012841,-0.020174,0.026445,0.013894,-0.016426,0.007566,0.010073
83443,0.021646,0.028189,-0.004029,-0.010918,-0.026311,-0.007843,0.001424,-0.012383,0.044621,-0.011277,0.015953,0.016786,-0.011822,-0.017281,0.03283,0.017592,0.006122,-0.002489,0.004714,0.033635,-0.015152,-0.003253,-0.015877,-0.019381,0.012753,0.009462,0.008339,-0.013533,0.050407,0.021504,-0.002615,0.003464,-0.003936,-0.004275,0.010799,0.001416,0.014653,0.00133,0.003953,-0.013105,0.005937,0.011011,-0.008663,0.000982,-0.01765,-0.008984,-0.006368,0.000556,0.001307,0.016515,0.002825,-0.009733,-0.023861,-0.006326,0.0001,0.006566,0.019272,-0.016666,0.012554,-0.003067,-0.006938,0.018555,-0.000518
47896,0.030909,0.046784,-0.012237,-0.020382,-0.019974,-0.009341,-0.02886,0.016183,0.055593,0.016641,0.042,0.025721,-0.019606,-0.003262,0.052527,0.001227,0.002615,0.011492,0.003948,0.011878,-0.001586,0.018033,-0.009208,0.001811,0.027359,0.00528,0.000609,-0.013009,0.041159,0.001629,-0.010274,-0.007244,0.001354,-0.004357,0.009808,-0.005903,0.014957,0.010664,0.001905,-0.017478,0.01645,0.011863,-0.01404,-0.007927,-0.028041,0.001675,-0.000684,0.010494,-0.005418,0.015512,-0.000969,-0.004997,-0.024811,-0.006226,0.005956,0.004844,0.011248,-0.01135,0.004745,0.003504,0.005465,0.005738,0.006606
