14593,-0.001718,0.023693,-0.018942,-0.018451,0.001804,-0.011909,-0.025516,0.011523,0.016343,-0.029988,-0.001331,0.014115,-0.001016,-0.004844,-0.027821,0.006737,-0.037328,-0.001467,0.045156,-0.036605,0.001966,0.009623,0.041008,-0.055716,0.00472,-0.033189,0.016112,-0.051841,-0.026894,0.031916,-0.010672,0.025423,-0.056419,-0.024641,0.001747,0.040119,-0.019216,0.00114,0.0232,0.040757,-0.005346,-0.000873,0.016811,-0.038556,0.005228,0.017586,-0.005043,-0.035956,-0.038629,-0.038285,0.006673,0.020112,-0.039651,0.011533,0.032761,-0.003827,0.021574,0.024517,0.0,-0.02979,0.013024,-0.018028
10107,0.0036,0.017937,-0.012985,-0.036606,0.006244,-0.0146,-0.039432,-0.011218,0.019712,-0.027084,0.002466,0.01704,0.003715,-0.019381,-0.024144,0.024413,-0.037404,0.048109,0.022633,-0.041812,0.025043,-0.009456,0.029101,-0.043555,-0.009447,-0.036946,0.018596,-0.03321,-0.019958,0.022596,0.001455,0.020344,-0.045424,-0.0037,-0.002291,0.032032,-0.003952,0.01117,0.012875,0.027604,-0.005014,0.002023,0.007929,-0.016607,-0.004703,0.013954,-0.00767,-0.020783,-0.044564,-0.042413,0.009205,0.029735,-0.02697,0.01094,0.024591,-0.002404,0.022637,0.03415,-0.010497,-0.031749,0.014738,-0.013179
84788,0.003451,0.029265,-0.025492,-0.0323,-0.00612,-0.021067,-0.021614,-0.002213,0.031525,-0.024653,0.007109,0.034889,-0.026041,-0.037027,-0.026609,0.011943,-0.045751,-0.008781,0.046534,-0.140494,0.001758,-0.00198,0.013481,-0.07561,-0.014041,-0.052134,0.000643,-0.032032,0.014791,0.057276,-0.019853,0.041133,-0.071562,0.001928,0.002535,-0.000316,-0.032141,0.025696,0.040295,0.036632,0.04397,0.012266,0.03145,-0.025185,0.019943,-0.014344,-0.014797,-0.041509,-0.055962,-0.054537,-0.013119,0.05239,-0.037243,0.024696,0.02316,0.002484,0.032033,0.035752,-0.027821,-0.051404,0.014153,-0.024881
93436,0.006487,0.056113,-0.047309,-0.041695,0.010997,-0.030049,-0.048328,0.011292,0.035888,-0.036552,0.019584,0.023758,-0.049555,0.032317,-0.003698,-0.006995,-0.121841,0.005808,-0.004538,-0.007692,0.036956,0.006988,0.047699,-0.083286,-0.008737,-0.09073,0.016427,-0.082546,-0.008174,0.057129,-0.058759,0.05141,-0.068014,-0.000549,-0.064165,0.016569,-0.069255,0.048777,0.074271,0.073333,-0.001804,-0.023594,0.046774,-0.092194,0.016047,0.002546,0.012475,-0.008931,-0.031191,-0.071022,0.023887,0.054824,-0.085408,0.017175,0.093544,-0.004008,-0.004306,0.045249,-0.003202,-0.050044,-0.017937,-0.017579
14542,0.007522,0.020913,-0.017958,-0.027555,-0.005183,-0.017986,-0.031445,-0.010956,0.01489,-0.02328,0.005564,0.020084,-0.017509,-0.025794,-0.042609,0.030398,-0.030377,-0.037534,0.038176,-0.037224,0.019053,0.008301,0.037632,-0.047551,-0.009306,-0.022272,0.013269,-0.005441,-0.00702,0.029644,-0.014788,0.01663,-0.03685,-0.014729,-0.012935,0.02153,-0.051408,-0.000817,0.02321,0.041581,0.010993,0.000859,0.03162,-0.027024,0.021355,0.001872,7.2e-05,-0.019789,-0.030374,-0.040843,0.002971,0.02982,-0.034011,0.01153,0.038469,0.00017,0.005806,0.051946,-0.016159,-0.034736,-0.002798,-0.025691
90319,0.007788,0.020128,-0.01665,-0.028757,-0.00483,-0.019141,-0.033492,-0.008609,0.017065,-0.024358,0.007469,0.018269,-0.015145,-0.025191,-0.041494,0.028742,-0.035946,-0.036709,0.036992,-0.037233,0.021677,0.006442,0.041991,-0.047076,-0.006515,-0.027953,0.016745,-0.006928,-0.006677,0.028415,-0.013835,0.01772,-0.039267,-0.013543,-0.013372,0.02369,-0.049494,-0.001557,0.018785,0.04197,0.01287,0.001143,0.032755,-0.026198,0.019901,0.002816,0.00038,-0.020125,-0.031994,-0.042902,0.003036,0.028571,-0.033991,0.010469,0.041071,-0.000506,0.006768,0.051077,-0.018152,-0.03303,-0.002732,-0.024516
92655,0.005138,-0.005014,0.015176,0.02702,0.009779,0.01678,-0.015606,-0.00694,0.006164,-0.00406,-0.001384,0.006778,0.015455,-0.015696,-0.030701,0.006392,-0.020009,5.8e-05,0.02065,-0.030262,-0.014551,-0.003053,0.016012,-0.025413,0.009905,-0.02642,0.003269,-0.003811,-0.015119,0.013785,0.00787,0.006766,-0.042942,0.015211,0.015004,0.013073,0.011136,0.001065,0.008312,0.009717,-0.02037,-0.008515,-0.000589,-0.013509,0.009411,0.014117,-0.007182,-0.008308,-0.009807,-0.030807,-0.016926,0.005587,-0.014193,-0.008836,0.062514,0.019487,0.020687,-0.008343,0.020216,0.005498,0.014299,-0.004033
22111,0.005417,-0.009653,0.00646,0.026012,-0.002579,0.001981,-0.012519,0.000334,0.004225,-0.004207,-0.012451,0.030508,0.004424,-0.002882,-0.009926,0.024623,-0.00715,-0.01397,0.007468,-0.016352,-0.010085,-0.001959,0.010713,-0.01909,-0.002206,0.005443,-0.001353,-0.005421,0.009879,-0.005734,0.006955,0.004155,-0.018566,-0.008889,0.017477,0.020285,0.010923,-0.009813,-0.000891,0.009083,-0.008614,-0.010138,-0.003151,-0.004121,-0.000113,0.010998,-0.005944,-0.020138,-0.006678,-0.010084,-0.015339,0.010702,0.000529,-0.003645,0.020949,0.01578,0.022306,0.014639,-0.000933,-0.028443,0.000283,0.002938
86580,-0.021036,0.024259,-0.05223,-0.058771,-0.008153,-0.044985,-0.051992,-0.018844,0.032506,-0.042562,0.024697,0.019052,-0.032255,-0.060469,-0.033097,0.019831,-0.055974,-0.019853,0.074233,-0.062431,0.053162,0.003533,0.037343,-0.073276,-0.008968,-0.09237,0.038053,-0.054845,-0.02736,0.094652,-0.024963,0.052885,-0.068163,0.010981,-0.025111,0.01222,-0.044029,0.050823,0.051605,0.053779,-0.007389,-0.018852,0.069432,-0.044508,0.003526,0.007452,-0.014477,-0.032175,-0.059508,-0.078178,0.012079,0.043635,-0.05603,0.017884,0.043199,-0.012435,-0.008252,0.055532,-0.015006,-0.052582,-0.027531,-0.024643
13407,0.011198,0.040205,-0.008765,-0.036836,-0.001567,-0.002781,-0.026402,-0.010718,0.003969,-0.022373,0.002807,0.031029,-0.077723,-0.061621,-0.021056,0.015643,-0.032301,-0.033158,0.175936,-0.025568,0.053175,0.004263,0.053672,-0.067723,-0.021654,-0.037101,0.007339,-0.04508,0.013246,0.03859,0.007149,0.012897,-0.051229,-0.004942,0.011762,0.013899,-0.076186,0.014067,0.042431,0.018264,-0.007636,-0.025821,0.054177,-0.040632,0.018189,0.007207,0.00506,-0.06428,-0.045815,-0.064419,-0.003227,0.034325,-0.050074,0.017841,-0.040858,-0.007641,0.018608,0.071874,-0.003937,-0.05198,0.020289,-0.016409
