date,realized_return
2015-02-28,-0.00026496840677837485
2015-03-31,0.014816573755448318
2015-04-30,0.011297077426703625
2015-05-31,-0.0020200577146594415
2015-06-30,-0.012860603487665495
2015-07-31,0.022023214707921297
2015-08-31,-0.017783151205710203
2015-09-30,0.02307593589344659
2015-10-31,0.018230799669999326
2015-11-30,0.004308446782383225
2015-12-31,0.039331062673677086
2016-01-31,-0.0031339302383947
2016-02-29,-0.0049464394997758565
2016-03-31,0.0026976409524659944
2016-04-30,0.00027108776319258697
2016-05-31,0.05407039138798461
2016-07-31,0.013740828580797199
2016-08-31,0.02659749267009425
2016-09-30,0.005845227323244068
2016-10-31,0.014387223942053915
2016-11-30,0.003984154570910813
2016-12-31,0.00034846212337829273
2017-01-31,0.03408460966065641
2017-02-28,-0.03932662354032656
2017-03-31,0.05590625410565406
2017-04-30,0.01133816757613968
2017-05-31,-0.00573396085950888
2017-06-30,-0.025871925748196967
2017-07-31,0.02974524130266982
2017-08-31,0.00359442871045609
2017-09-30,-0.016114077337160262
2017-10-31,0.045863214506590325
2017-11-30,0.0034807882121528494
2017-12-31,0.02036825532100111
2018-01-31,-0.027524283337114194
2018-02-28,-0.0004188623597537961
2018-03-31,0.012793920564638269
2018-04-30,-0.00830596712090318
2018-05-31,-0.015776629292730705
2018-06-30,0.009774522513688278
2018-07-31,0.03569527073175417
2018-08-31,0.03620061492043838
2018-09-30,0.001343675154880224
2018-10-31,0.05295268432409856
2018-11-30,-0.02296350424047151
2018-12-31,-0.019117709511303708
2019-01-31,-0.0004016133377939017
2019-02-28,0.005822398793418765
2019-03-31,-0.057324471232470496
2019-04-30,0.03133379609394732
2019-05-31,-0.005175390585223852
2019-06-30,0.024082963226393795
2019-07-31,0.0026459686393448378
2019-08-31,0.036374421759541725
2019-09-30,0.03989649642111172
2019-10-31,0.004725477099618899
2019-11-30,0.004129496108300462
2019-12-31,0.02253125088637115
2020-01-31,-0.030721912501646804
2020-02-29,0.013836912055744922
2020-03-31,-0.0007147664852685367
2020-04-30,0.0011043176152533331
2020-05-31,-0.00968944233054968
2020-06-30,0.060238646642227396
2020-07-31,0.058785548315027136
2020-08-31,0.052157111569549316
2020-09-30,0.012883353961698166
2020-10-31,-0.003507645158921194
2020-11-30,-0.030789659817371848
2020-12-31,0.007046794128007147
2021-01-31,0.017092710781648566
2021-02-28,0.00573340833749326
2021-03-31,0.07191429550754924
2021-04-30,-0.017918113293301948
2021-05-31,0.01374238894501708
2021-06-30,0.009592725065493506
2021-07-31,-0.012203817381888842
2021-08-31,0.019255438668010792
2021-09-30,0.016845242808690555
2021-10-31,0.0023906729784322904
2021-11-30,-0.011164499986824079
2021-12-31,0.021139019206334698
2022-01-31,0.01538009535217271
2022-02-28,0.0203028437411644
2022-03-31,0.006252859272525788
2022-04-30,-0.03394878204506475
2022-05-31,-0.029022270046639286
2022-06-30,-0.001590746719746165
2022-07-31,-0.020042035822567788
2022-08-31,-0.005356896552764819
2022-09-30,0.051009826923316494
2022-10-31,0.012161742548361644
2022-11-30,-0.023057389729980234
2022-12-31,-0.010214519898300918
2023-01-31,-0.014057783612035347
2023-02-28,0.00251343194647389
2023-03-31,0.00042487941496666365
2023-04-30,-0.0033756492978269017
2023-05-31,-0.010087418597230332
2023-06-30,0.030300146311858192
2023-07-31,0.03399590184797438
2023-08-31,0.013319180866966575
2023-09-30,0.03221219661558993
2023-10-31,-0.004718042376359687
2023-11-30,-0.0030862926480602288
2023-12-31,0.0163478051313159
2024-01-31,0.015865015875486603
2024-02-29,-0.008120425058725619
2024-03-31,-0.02838955083271181
2024-04-30,-0.04026502803191413
2024-05-31,0.027881241316959654
2024-06-30,0.01149595825552043
2024-07-31,-0.02854830034640483
2024-08-31,-0.018274854661604955
2024-09-30,-0.014627956441696162
2024-10-31,-0.019085701121206642
2024-11-30,0.00878737252487275
2024-12-31,0.004448696788551665
