date,realized_return
2015-01-31,-0.0013755178110437566
2015-02-28,0.010348946573073177
2015-03-31,0.02393499318849707
2015-04-30,-0.08436804569277237
2015-05-31,-0.07760266514927755
2015-06-30,0.0172403132258494
2015-07-31,0.0029295148856777484
2015-08-31,-0.025758817203445333
2015-09-30,0.03822890098512502
2015-10-31,-0.0269159639986304
2015-11-30,-0.013493393286214224
2015-12-31,0.08061409181287468
2016-01-31,0.035525679094417506
2016-02-29,0.016873201814803347
2016-03-31,0.044591066231270224
2016-04-30,-0.04360661629432733
2016-05-31,0.014209036914285282
2016-06-30,0.08168252752077995
2016-07-31,0.018403217858928227
2016-08-31,-0.03155633021314584
2016-09-30,-0.011330990844948773
2016-10-31,-0.02316897015872328
2016-11-30,-0.00803061535036972
2016-12-31,0.014742902401527393
2017-01-31,0.03754755243514099
2017-02-28,0.04091667026147448
2017-03-31,0.006797738678081366
2017-04-30,0.023221778650182833
2017-05-31,0.03697969278425974
2017-06-30,-0.025530781036662717
2017-07-31,0.0011989331731620655
2017-08-31,-0.01745994609675623
2017-09-30,0.010092744332437493
2017-10-31,0.007779442563901233
2017-11-30,0.03541582561284182
2017-12-31,0.022312985839709996
2018-01-31,0.04858664345097556
2018-02-28,-0.03770640736203561
2018-03-31,0.031137451254482217
2018-04-30,0.034342205487509034
2018-05-31,-0.056154403631094446
2018-06-30,0.03342742549654491
2018-07-31,0.03293696834999155
2018-08-31,-0.017294946421102513
2018-09-30,-0.0014087669178017952
2018-10-31,-0.03292767092635569
2018-11-30,0.04623930152300636
2018-12-31,-0.07874972608745387
2019-01-31,0.006712821933931776
2019-02-28,-0.0005147510408524108
2019-03-31,0.009221121472271686
2019-04-30,0.03174535783062249
2019-05-31,0.012692363757851542
2019-06-30,0.016992331301120586
2019-07-31,0.006821843595115784
2019-08-31,0.02587367055883709
2019-09-30,-0.015098880477053014
2019-10-31,-0.014581878100370748
2019-11-30,0.015124253374870038
2019-12-31,0.00021493592794949532
2020-01-31,0.0330106048604749
2020-02-29,-0.05401691692410959
2020-03-31,-0.003893603275844877
2020-04-30,-0.016922432634342406
2020-05-31,0.11086486420084889
2020-06-30,0.013674961431217764
2020-07-31,0.10833038295831815
2020-08-31,0.0361136603879552
2020-09-30,-0.0012625963599609312
2020-10-31,0.0018963965233183382
2020-11-30,-0.17094172714828193
2020-12-31,0.04268073573883105
2021-01-31,0.04314802031401939
2021-02-28,-0.02794422113187213
2021-03-31,0.06773033817850074
2021-04-30,0.04838696878923428
2021-05-31,0.03586000707729172
2021-06-30,-0.041670573123871714
2021-07-31,0.02124153445302169
2021-08-31,0.023306153666286338
2021-09-30,-0.07460210540403003
2021-10-31,0.035953920187061596
2021-11-30,-0.017133134024819613
2021-12-31,0.140104451927691
2022-01-31,0.0013244378985061735
2022-02-28,-0.010178499640127594
2022-03-31,0.017879823037195933
2022-04-30,-0.010753701143708463
2022-05-31,0.027139466263322424
2022-06-30,-0.051869636604816735
2022-07-31,0.019164724088824872
2022-08-31,-0.023545266711680526
2022-09-30,-0.0724372102732087
2022-10-31,0.12292283502333846
2022-11-30,0.04600965674140114
2022-12-31,-0.007607475984025787
2023-01-31,-0.017587383766664983
2023-02-28,-0.03292329950493038
2023-03-31,-0.024639580784586782
2023-04-30,0.05684403722473382
2023-05-31,-0.07351230033676388
2023-06-30,0.035139644078718585
2023-07-31,-0.012185357858598946
2023-08-31,0.0008642661050711747
2023-09-30,-0.03502426745223662
2023-10-31,-0.0063063815969424146
2023-11-30,-0.018574737044527844
2023-12-31,0.007845405864498544
2024-01-31,0.037342408218809
2024-02-29,0.017608939676261974
2024-03-31,0.05003105960147418
2024-04-30,-0.011933386797285032
2024-05-31,0.011682334086123897
2024-06-30,0.026980717327910377
2024-07-31,0.06018273904146816
2024-08-31,0.03627683809023022
2024-09-30,0.010026433502799525
2024-10-31,-0.018164721732774194
2024-11-30,0.03331118610832412
2024-12-31,-0.05067221510849028
