date,realized_return
2015-02-28,0.010472183055999996
2015-03-31,0.04102378068079999
2015-04-30,-0.021021518255999995
2015-05-31,0.05236884859399997
2015-06-30,-0.026178317584199987
2015-07-31,0.08946460829199997
2015-08-31,-0.04546410463399998
2015-09-30,0.009374229586999997
2015-10-31,0.04368987363959999
2015-11-30,-0.007998819784000003
2015-12-31,-0.017366683352
2016-01-31,0.03207780409999998
2016-02-29,-0.009056533035199994
2016-03-31,0.025074906639199993
2016-04-30,0.0097881635282
2016-05-31,0.13664747495459995
2016-07-31,0.041272777569999974
2016-08-31,0.07313420530799995
2016-09-30,0.002872519455999998
2016-10-31,-0.0035352858294
2016-11-30,-0.012065964805799991
2016-12-31,0.025744544552000016
2017-01-31,0.017695383081399993
2017-02-28,-0.042180539581999965
2017-03-31,0.07183879838999996
2017-04-30,0.020977478591999985
2017-05-31,0.008681133121999998
2017-06-30,-0.05524332257560001
2017-07-31,0.06246785679539997
2017-08-31,-0.014647200546000001
2017-09-30,-0.024991547789599992
2017-10-31,0.10375610966999994
2017-11-30,-0.0018812035267999985
2017-12-31,0.08747707270999999
2018-01-31,-0.05250111271399999
2018-02-28,-0.013262635959799998
2018-03-31,0.029819374239999995
2018-04-30,-0.06700482650619996
2018-05-31,-0.04322474406799998
2018-06-30,0.03235388559999998
2018-07-31,0.061962757653999986
2018-08-31,0.028775744936800008
2018-09-30,0.004404494125999995
2018-10-31,0.08236870362199997
2018-11-30,-0.03937262987199998
2018-12-31,-0.009801954123999996
2019-01-31,0.012674428822799998
2019-02-28,0.012873629110999998
2019-03-31,-0.058932127273999976
2019-04-30,0.09418523343999999
2019-05-31,0.016261606256599993
2019-06-30,0.019921482157599993
2019-07-31,-0.01463479296
2019-08-31,0.04882212955799999
2019-09-30,0.08285444531799996
2019-10-31,0.058054401168
2019-11-30,0.03293750800840001
2019-12-31,0.017402112284
2020-01-31,-0.011153426194799997
2020-02-29,0.024444413433799994
2020-03-31,-0.014922967071999995
2020-04-30,-0.029638635041999973
2020-05-31,-0.000780091026
2020-06-30,0.12295144851599993
2020-07-31,0.03818747289799998
2020-08-31,0.06293701690199996
2020-09-30,-0.006113972831999997
2020-10-31,-0.0027778043899999993
2020-11-30,-0.0426099898
2020-12-31,0.026121601341199972
2021-01-31,0.015338615229999996
2021-02-28,-0.017748740679800003
2021-03-31,0.186275145576
2021-04-30,-0.05572263478
2021-05-31,-0.0191350441036
2021-06-30,-0.026251189862000004
2021-07-31,-0.09573726811599996
2021-08-31,0.028598673032999997
2021-09-30,0.03761160056999996
2021-10-31,0.02531979771199999
2021-11-30,-0.019585238387999984
2021-12-31,0.034496350903199975
2022-01-31,0.018585831308999993
2022-02-28,0.07981253485999998
2022-03-31,-0.0069940334291999934
2022-04-30,-0.027569782937999963
2022-05-31,-0.07678466651999999
2022-06-30,-0.021651744095999993
2022-07-31,-0.032623727862
2022-08-31,-0.06069565432799997
2022-09-30,0.10434453134199997
2022-10-31,0.017840900561
2022-11-30,0.019452382518
2022-12-31,0.003810547760599998
2023-01-31,-0.02983645779600002
2023-02-28,0.06237228406399995
2023-03-31,-0.025122407807999996
2023-04-30,0.008703697655999997
2023-05-31,0.0014904575602
2023-06-30,0.019765250523999994
2023-07-31,0.07409782163399999
2023-08-31,0.04206265907999998
2023-09-30,0.07942612241999997
2023-10-31,0.0033379876739999944
2023-11-30,0.003861842207799998
2023-12-31,0.01364520437679999
2024-01-31,0.015152678633399995
2024-02-29,-0.055889750942
2024-03-31,-0.051068602791999984
2024-04-30,-0.07560604494999999
2024-05-31,0.013308617151999994
2024-06-30,0.02786332668319999
2024-07-31,-0.09709449766999995
2024-08-31,-0.0519226780586
2024-09-30,-0.021814589219999993
2024-10-31,-0.040014928337999994
2024-11-30,0.04332048955199999
2024-12-31,-0.035110820317199996
