permno,weight
14593,0.0013667685114007993
10107,-0.004995913495108421
84788,0.01416117894964321
13407,0.0053929817319375625
14542,-0.0032167151916558073
90319,-0.006176695517361524
93436,-0.0004968478383282652
86580,-0.002768654792800534
47896,0.012628766313917072
22111,0.02766211419340783
92611,0.003102512574683345
55976,0.002789719607494482
92655,0.004745780921712236
83443,0.01874028865818373
91233,-0.0013094765740184124
59408,0.019242623207483926
15488,0.012020033059848287
66181,-0.009262209150215835
18163,0.015823416940697534
26403,0.011449575634804282
75510,0.0062287852595384
17778,0.012075446086032325
11850,0.007186148282510083
89525,-0.001131558557104582
89393,0.010757584661518294
11308,0.04010118940954147
65875,0.04643761812027328
59328,-0.0009044780814386276
90215,0.003004295960460166
76076,-0.010692192673092338
50876,0.0014293168548660128
21936,0.0064176834362884155
10104,-0.004552950238407645
20482,0.00277486373375995
66093,0.007032302061811627
13856,0.02664879137108789
14541,0.005032379797588884
13721,0.012913368894892663
62092,0.00990856056406033
57665,-0.0003713150623863511
22752,0.015421629645972313
93002,-0.007792643195573939
49680,0.004175018204316862
38703,0.0007797635068846842
91937,0.005497850288830089
15579,-0.008206887425217297
87055,0.0022744393463400713
43449,0.015192365996199799
69032,0.0026665629021377438
77178,-0.0016893835355408287
92602,0.0130125785956831
10145,-0.0015784224640162108
87447,0.00129468184191486
19393,0.013108991820728689
70519,0.010514473772521765
48725,0.010817674233144567
24205,-0.004281915055682345
19561,-0.0017279637454070459
14008,0.005709075559173703
61399,-0.008501695070354642
78975,0.0010333757756462874
87267,-0.007219505030975808
59176,-0.0003711110679742651
12308,0.00034183360799306013
77702,-0.00015659355656259143
75186,0.0019288900974677582
12490,-0.0012265692686924238
14702,-0.012925146546773222
17830,0.009105372003349536
86868,0.0016287164854708555
49154,0.003960121040155405
18542,0.016122763675513165
12060,0.0026538684585736814
22592,-0.002196484284290365
61241,0.004363516114410052
19350,0.012647761696971632
17005,0.009024244057269152
88352,-0.004492019659793227
13447,0.011070464018028423
21178,0.003078690685770673
17478,-0.012232829384721831
73139,-0.0025568039564714618
53613,-0.003606853902289152
15826,0.0019012293362715323
18312,-0.006030238979790098
18576,-0.001208497221045921
89179,0.00834296926202294
48486,-0.01607828796775495
18484,0.00045091303658211537
86783,-0.0025240974577210385
13788,0.008424129554465675
13901,-0.004063919463991989
89003,0.00021846611454705468
89006,0.02369883151087907
16595,0.0001982445239988123
77274,0.004636382393300174
12369,0.0013924742114471173
66157,0.012288958753338474
44644,-0.0014092124426078464
13928,0.004616443426355364
64186,0.009363168695073398
40539,-0.004012962004245535
60442,0.0058723916217708885
60628,0.0015719571610922987
92221,-0.00013501394349213697
89626,0.008221088133111789
27959,-0.00616993099902805
71563,0.011130045439961331
79678,0.002150495079466097
82642,0.005287401238161463
36468,-0.0034555152009667985
62148,0.005553315103373477
19654,0.002022096809811596
45751,0.01351944170280355
39642,0.013058372238142848
10696,0.004774958007726578
56573,0.008564866612023325
81055,0.0032845446552590292
12622,-0.0022321925100469552
88446,0.0017756285630441862
18729,0.028902449106727256
48506,-0.013368796002487107
90993,0.010367916637350573
92108,0.004123902374298944
64311,0.009608331739246481
20682,0.002290122966230077
87657,-0.0011813829825945775
85631,-0.0027967764041436018
18411,-0.003462680990914724
16140,0.006411342766598115
28222,0.00518816752600031
60871,-0.0027972493760157285
77605,0.0027118568122825736
64936,-0.007954480090788358
11955,0.018528325059414586
70578,-0.009502546139494208
76614,0.007090114421616472
24766,0.009014558014082548
25785,0.0013413794839500699
22103,0.0005118924359881795
64390,0.004376335889251325
48653,0.01628231342706235
88873,0.0064607305920201695
14295,-0.00040655505082499716
17685,0.00018986573844384082
81774,-0.001595334545298635
76709,-0.00044219147861530096
16932,-0.00047226211302409224
12052,-0.004892097183546016
20189,-0.0045920813067832295
87842,-0.0036815640571729673
76744,0.0030937355439107253
76841,0.002146500050353676
93096,0.007353190277278921
20190,0.004408093696674499
21207,-0.004182641939094143
18726,0.005165271389980094
17942,0.009801804926111532
15408,0.00509324487864797
82800,-0.0039810516855387605
46886,-0.014510743899298496
77338,0.011175232797605596
75825,-0.008026375617904341
88031,0.0025147427324926984
88860,-0.002535692817301664
19788,0.002897950643350909
18428,0.0010671134093892154
20648,-0.00016745730047775382
13911,0.0006909203852195263
86356,-0.006316185167395918
92203,-0.0011904218679311617
19502,-0.004358790518755745
17750,0.009284529686004888
13628,0.004435235166908021
49656,0.014397360722628837
10138,0.0041237236318037804
87432,0.014084934621087385
15850,0.006021445835267332
85913,-0.0006582979491388089
25582,0.012065712589372465
91556,-0.005550389506343985
92402,-0.005822044235891683
91068,0.005939865331191605
21776,-0.00987055743215205
18485,0.0037143611942216225
14231,0.0009380501492457499
89269,0.0048012122236006155
24109,0.003794317755240811
19285,-0.0027872235603365234
77357,0.0024517253561506087
90664,0.0010943988885475915
12558,0.0029058060422326175
16851,0.0033926236311229638
78987,-0.014579246354961516
75828,0.01362216497099373
84769,-0.005399388442577493
66800,-0.00111673583350235
83111,0.02813777658489824
27887,0.016667183988869846
89258,-0.0032319828401008157
90505,-0.0032988101634156075
22509,-0.004140639523203823
86136,-0.00031340704031121116
52038,0.0015325905152596046
